cell,0
k10-h10-mg0.15|exo,-0.0001250693134082053
k10-h10-mg0.15|pit,9.515279918463831e-05
k10-h10-mg0.25|exo,0.00018074254398869194
k10-h10-mg0.25|pit,0.0007024080017089053
k10-h20-mg0.15|exo,-0.0006406651837127943
k10-h20-mg0.15|pit,0.00019848546944103564
k10-h20-mg0.25|exo,0.0006210236523250684
k10-h20-mg0.25|pit,-0.0005107201998275266
k5-h10-mg0.15|exo,-0.0001832518706809492
k5-h10-mg0.15|pit,-0.00019230459324603958
k5-h10-mg0.25|exo,-0.00022335902444605102
k5-h10-mg0.25|pit,0.000503930367344789
k5-h20-mg0.15|exo,0.0003631935759038301
k5-h20-mg0.15|pit,1.9214629699230804e-05
k5-h20-mg0.25|exo,0.00014182356410249541
k5-h20-mg0.25|pit,5.420148629498089e-05
