strategy	ref_type	sharpe	calmar	max_dd	pnl	n_trades	clamp_frac	delta_sharpe	sharpe_train	delta_sharpe_train	sharpe_test	delta_sharpe_test	boot_dsharpe_p05	delta_sharpe_cost	gate_pass	gate_reason	n	sl_mult	rr	buffer	bb_k
book_envelope_200d	atr	1.0870921674897676	11.230478006622102	0.16618563269896672	1.8663440930423245	249	0.0	0.06993301498889792	1.0657819357867417	0.03859318996576877	1.1055900238686205	0.1371183199733199	-0.1340968864175383	0.10685443357904867	False	bootstrap_p05<=0	10.0	1.5	1.5	0.0	2.0
book_envelope_200d	atr	0.9637877285598372	9.818814069477899	0.16549082255209915	1.6249236168440215	228	0.02631578947368421	-0.05337142394103245	0.8880275131919976	-0.1391612326289754	1.0967438038724586	0.12827209997715805	-0.1600244741742784	-0.002382180562797598	False	train_window_not_positive	10.0	1.5	2.0	0.0	2.0
book_envelope_200d	atr	0.7823690731411299	5.77202544720368	0.33796095310736174	1.9507192214969016	212	0.20754716981132076	-0.23479007935973972	0.65167728281105	-0.375511463009923	1.308480829386865	0.3400091254915645	-0.16940121946344575	-0.08831008555152897	False	clamp_frac_high(0.21)	10.0	1.5	3.0	0.0	2.0
book_envelope_200d	atr	0.9305866360124089	7.606221539134969	0.2055489102466096	1.5634505484634824	243	0.0	-0.08657251648846076	0.9436995234259662	-0.08348922239500678	0.8991172547337584	-0.06935444916154221	-0.1443536408302836	0.01418147445882112	False	train_window_not_positive	10.0	2.0	1.0	0.0	2.0
book_envelope_200d	atr	0.9239453373300888	8.672153178308903	0.18850249110291162	1.6347224773372606	216	0.023148148148148147	-0.09321381517078087	0.8062142484701188	-0.22097449735085417	1.0483724978773388	0.0799007939820382	-0.15491630381694385	-0.003752959217939167	False	train_window_not_positive	10.0	2.0	1.5	0.0	2.0
book_envelope_200d	atr	0.8434408645848581	6.688864150347493	0.3261516941688085	2.1815843747008428	206	0.10194174757281553	-0.17371828791601152	0.7118630595377722	-0.3153256862832008	1.3589241389090205	0.39045243501371996	-0.1335320885065864	-0.0001732658137398868	False	train_window_not_positive	10.0	2.0	2.0	0.0	2.0
book_envelope_200d	atr	0.8274195060356505	6.539048575218887	0.3354125485390939	2.193278947635098	196	0.5612244897959183	-0.18973964646521913	0.6766104064640491	-0.35057833935692384	1.574679889274617	0.6062081853793164	-0.09988158241246348	-0.040222945836909996	False	clamp_frac_high(0.56)	10.0	2.0	3.0	0.0	2.0
book_envelope_200d	atr	0.5658627584770518	2.887441370776979	0.23876923209700113	0.6894321588255315	332	0.0	-0.4512963940238178	0.7181247474871155	-0.30906399833385745	0.30710375855206157	-0.6613679453432391	-0.29028930571025485	-0.41284158959646555	False	train_window_not_positive	20.0	1.0	1.0	0.0	2.0
book_envelope_200d	atr	0.6305144682478084	3.4921395247313898	0.23875109869176836	0.8337521483145691	305	0.0	-0.3866446842530612	0.7683690186413433	-0.25881972717962964	0.24938351877970266	-0.7190881851155979	-0.24962144336809777	-0.4833786208566787	False	train_window_not_positive	20.0	1.0	1.5	0.0	2.0
book_envelope_200d	atr	0.7178076559460973	4.521521152908982	0.2267066591382885	1.0250589547990978	283	0.0	-0.29935149655477233	0.7985394096560219	-0.2286493361649511	0.5778257266011875	-0.3906459772941131	-0.2310729834566818	-0.29664241448495193	False	train_window_not_positive	20.0	1.0	2.0	0.0	2.0
book_envelope_200d	atr	1.081240358940952	9.851670046797413	0.17342466228253559	1.708522550784813	259	0.0	0.06408120644008242	1.1150181380741455	0.08782939225317254	1.102395145465529	0.1339234415702284	-0.17432166127419801	0.019860537374561504	False	bootstrap_p05<=0	20.0	1.0	3.0	0.0	2.0
