strategy	ref_type	sharpe	calmar	max_dd	pnl	n_trades	clamp_frac	delta_sharpe	sharpe_train	delta_sharpe_train	sharpe_test	delta_sharpe_test	boot_dsharpe_p05	delta_sharpe_cost	gate_pass	gate_reason	n	sl_mult	rr	buffer	bb_k
book_pullback_ma20	box	0.43610297102170265	1.3866020333068736	0.9930572698553468	1.3769752295715965	234	0.9829059829059829	0.30240833881735707	0.5411513109204547	0.34648860849181023	0.858184390960985	0.7567502930363439	0.0007733157151694472	0.3049376151438164	False	clamp_frac_high(0.98)	20.0	1.5	3.0	0.0	2.0
book_pullback_ma20	box	0.4334265307972908	0.6364222498024072	0.9882733968748614	0.6289591786589666	250	0.196	0.29973189859294525	0.5294585178008437	0.3347958153721993	0.9580043857368815	0.8565702878122404	-0.07149273568475653	0.3178838343578865	False	bootstrap_p05<=0	20.0	2.0	1.0	0.0	2.0
book_pullback_ma20	box	0.436286723886248	1.5283287262590874	0.9899884378290551	1.5130277681985036	239	0.6150627615062761	0.30259209168190243	0.5410699795322959	0.34640727710365143	1.1735257157737884	1.0720916178491473	-0.044000357063829494	0.3206375420926258	False	clamp_frac_high(0.62)	20.0	2.0	1.5	0.0	2.0
book_pullback_ma20	box	0.43583080990737344	1.2174404202849776	0.9930572698553468	1.2089880599797458	236	0.8898305084745762	0.30213617770302786	0.5411513109204547	0.34648860849181023	1.266344433068407	1.164910335143766	-0.017832679907243746	0.3055059781641243	False	clamp_frac_high(0.89)	20.0	2.0	2.0	0.0	2.0
book_pullback_ma20	box	0.43610297102170265	1.3866020333068736	0.9930572698553468	1.3769752295715965	234	0.9829059829059829	0.30240833881735707	0.5411513109204547	0.34648860849181023	0.858184390960985	0.7567502930363439	0.0007733157151694472	0.3049376151438164	False	clamp_frac_high(0.98)	20.0	2.0	3.0	0.0	2.0
book_pullback_ma20	atr	0.34511902782025183	-0.837162214212882	0.9836955502389624	-0.823512744949409	1111	0.0	0.21142439561590626	0.41487882537336773	0.2202161229447233	0.4496324986543127	0.3481984007296717	-0.09086445463689691	-0.16945815344535847	False	bootstrap_p05<=0	10.0	1.0	1.0	0.0	2.0
book_pullback_ma20	atr	0.3894229314175488	-0.4755976370013227	0.9639159594260623	-0.4584361525708981	926	0.0010799136069114472	0.2557282992132032	0.4821656613739821	0.28750295894533767	0.07717321661248636	-0.02426088131215469	-0.13225048175359724	0.2378402849250329	False	test_window_not_positive	10.0	1.0	1.5	0.0	2.0
book_pullback_ma20	atr	-0.0077110963281775856	-0.8134439714752116	0.8739095534033376	-0.7108764578305395	800	0.01125	-0.14140572853252317	-0.16878442979506988	-0.3634471322237143	-0.03313232058924136	-0.1345664185138824	-0.09299104718886074	-0.21330389031451374	False	train_window_not_positive	10.0	1.0	2.0	0.0	2.0
book_pullback_ma20	atr	0.1868343758128279	-0.7859368824426225	0.9504554568260841	-0.7469979986384712	603	0.04311774461028192	0.05313974360848234	0.20726651192281853	0.012603809494174112	0.34754462415693865	0.24611052623229762	-0.08337816149176318	-0.8803032705638448	False	bootstrap_p05<=0	10.0	1.0	3.0	0.0	2.0
book_pullback_ma20	atr	0.4315247557621201	0.09465133825702103	0.99219634443028	0.09391271181405018	682	0.001466275659824047	0.29783012355777455	0.5300514400599275	0.33538873763128313	0.7112179628314984	0.6097838649068573	-0.11230943609971743	0.011121840676269187	False	bootstrap_p05<=0	10.0	1.5	1.0	0.0	2.0
book_pullback_ma20	atr	0.08820310085016553	-0.4872371994990095	0.8407014041881098	-0.40962099779149946	541	0.0166358595194085	-0.04549153135418005	0.04701402671751727	-0.14764867571112716	0.497490598335244	0.396056500410603	-0.10605796985194198	0.02724774756159952	False	train_window_not_positive	10.0	1.5	1.5	0.0	2.0
book_pullback_ma20	atr	0.4148103099002607	0.9723753162458773	0.769219544502715	0.7479700978483371	435	0.0367816091954023	0.2811156776959151	0.46087184718664376	0.26620914475799934	0.37907586658546727	0.27764176866082624	-0.0717114556642682	0.1168344496684952	False	bootstrap_p05<=0	10.0	1.5	2.0	0.0	2.0
book_pullback_ma20	atr	0.33101469976606956	0.21247360118978345	0.81285715091705	0.1727106861082129	383	0.17493472584856398	0.197320067561724	0.20491682314901577	0.010254120720371351	0.9733291430917328	0.8718950451670917	-0.05939692179402429	0.07982126280147346	False	bootstrap_p05<=0	10.0	1.5	3.0	0.0	2.0
