post_date,logNo,stock_name,title_suffix,truncated
2026-07-31,224364189017,가온칩스,7월 주식 스윙매매 내역 (자동매매),True
2026-07-31,224364189017,다날,7월 주식 스윙매매 내역 (자동매매),True
2026-07-31,224364189017,다스코,7월 주식 스윙매매 내역 (자동매매),True
2026-07-31,224364189017,씨피시스템,7월 주식 스윙매매 내역 (자동매매),True
2026-07-31,224364189017,티엑스알로보틱스,7월 주식 스윙매매 내역 (자동매매),True
2026-04-03,224239715508,에코플라스틱,3월 4주~4월 1주 스윙 매매내역,False
2026-04-03,224239715508,광전자,3월 4주~4월 1주 스윙 매매내역,False
2026-04-03,224239715508,태웅,3월 4주~4월 1주 스윙 매매내역,False
2026-04-03,224239715508,LS머트리얼즈,3월 4주~4월 1주 스윙 매매내역,False
2026-04-03,224239715508,티엠씨,3월 4주~4월 1주 스윙 매매내역,False
2026-04-03,224239715508,대명에너지,3월 4주~4월 1주 스윙 매매내역,False
2026-03-20,224223679244,폴라리스AI,3월 3주 스윙 매매내역,False
2026-03-20,224223679244,폴라리스AI파마,3월 3주 스윙 매매내역,False
2026-03-20,224223679244,에치에프,3월 3주 스윙 매매내역,False
2026-03-13,224215236591,와이제이링크,3월 1~2주차 스윙 매매내역,False
2026-03-13,224215236591,코데즈컴바인,3월 1~2주차 스윙 매매내역,False
2026-02-27,224198492187,NHN KCP,2월 4주차 스윙 매매내역,False
2026-02-27,224198492187,제룡전기,2월 4주차 스윙 매매내역,False
2026-02-27,224198492187,대주전자재료,2월 4주차 스윙 매매내역,False
2026-02-27,224198492187,현대힘스,2월 4주차 스윙 매매내역,False
2026-02-27,224198492187,조비,2월 4주차 스윙 매매내역,False
2026-02-13,224182879438,한컴위드,2월 2주차 스윙 매매내역,False
2026-02-13,224182879438,미투온,2월 2주차 스윙 매매내역,False
2026-02-13,224182879438,티엑스알로보틱스,2월 2주차 스윙 매매내역,False
2026-02-13,224182879438,HD현대에너지솔루션,2월 2주차 스윙 매매내역,False
2026-02-13,224182879438,삼미금속,2월 2주차 스윙 매매내역,False
2026-02-13,224182879438,LK삼양,2월 2주차 스윙 매매내역,False
2026-02-08,224175949376,알트,2월 1주차 스윙 매매내역,False
2026-02-08,224175949376,리브스메드,2월 1주차 스윙 매매내역,False
2026-02-08,224175949376,티엑스알로보틱스,2월 1주차 스윙 매매내역,False
2026-02-08,224175949376,한전산업,2월 1주차 스윙 매매내역,False
2026-02-08,224175949376,프로텍,2월 1주차 스윙 매매내역,False
2026-01-30,224165531244,한신기계,1월 5주차 스윙 매매내역,False
2026-01-30,224165531244,삼표시멘트,1월 5주차 스윙 매매내역,False
2026-01-30,224165531244,피제이전자,1월 5주차 스윙 매매내역,False
2026-01-30,224165531244,포메탈,1월 5주차 스윙 매매내역,False
2026-01-30,224165531244,미투온,1월 5주차 스윙 매매내역,False
2026-01-30,224165531244,티엑스알로보틱스,1월 5주차 스윙 매매내역,False
2026-01-23,224157408917,에스앤에스텍,1월 4주차 스윙 매매내역,True
2026-01-23,224157408917,제노코,1월 4주차 스윙 매매내역,True
2026-01-23,224157408917,루미르,1월 4주차 스윙 매매내역,True
2026-01-23,224157408917,모베이스전자,1월 4주차 스윙 매매내역,True
2026-01-23,224157408917,피제이전자,1월 4주차 스윙 매매내역,True
2026-01-17,224149519118,에이테크솔루션,1월 3주차 스윙 매매내역,False
2026-01-17,224149519118,미래에셋증권우,1월 3주차 스윙 매매내역,False
2026-01-17,224149519118,모바일어플라이언스,1월 3주차 스윙 매매내역,False
2026-01-10,224141668871,이엔셀,1월 2주차 스윙 매매내역,False
2026-01-10,224141668871,세코닉스,1월 2주차 스윙 매매내역,False
2026-01-10,224141668871,루미르,1월 2주차 스윙 매매내역,False
2026-01-10,224141668871,알지노믹스,1월 2주차 스윙 매매내역,False
2026-01-10,224141668871,형지엘리트,1월 2주차 스윙 매매내역,False
2026-01-10,224141668871,드림씨아이에스,1월 2주차 스윙 매매내역,False
2025-10-18,224045512686,로보스타,10월 3주차 스윙 매매내역,False
2025-10-18,224045512686,에브리봇,10월 3주차 스윙 매매내역,False
2025-10-18,224045512686,유니온,10월 3주차 스윙 매매내역,False
2025-09-27,224024052745,한라캐스트,9월 4주차 스윙 매매내역,False
2025-09-27,224024052745,한선엔지니어링,9월 4주차 스윙 매매내역,False
2025-09-27,224024052745,모비데이즈,9월 4주차 스윙 매매내역,False
2025-09-27,224024052745,한싹,9월 4주차 스윙 매매내역,False
2025-09-27,224024052745,나우로보틱스,9월 4주차 스윙 매매내역,False
2025-09-20,224015376686,나우로보틱스,9월 3주차 스윙 매매내역,False
2025-09-20,224015376686,핑거,9월 3주차 스윙 매매내역,False
2025-09-13,224006452277,보성파워텍,9월 2주차 스윙 매매내역,False
2025-09-13,224006452277,부국증권,9월 2주차 스윙 매매내역,False
2025-09-13,224006452277,신영증권,9월 2주차 스윙 매매내역,False
2025-09-13,224006452277,NHN KCP,9월 2주차 스윙 매매내역,False
2025-09-07,223998045735,보성파워텍,9월 1주차 스윙 매매내역,False
2025-09-07,223998045735,아이비젼웍스,9월 1주차 스윙 매매내역,False
2025-08-30,223989091903,보성파워텍,8월 5주차 스윙 매매내역,False
2025-08-30,223989091903,신흥에스이씨,8월 5주차 스윙 매매내역,False
2025-08-23,223980872922,일승,8월 4주차 스윙 매매내역,False
2025-08-23,223980872922,팬엔터테인먼트,8월 4주차 스윙 매매내역,False
2025-08-23,223980872922,삼기에너지솔루션즈,8월 4주차 스윙 매매내역,False
2025-08-23,223980872922,에스와이스틸텍,8월 4주차 스윙 매매내역,False
2025-08-23,223980872922,STX엔진,8월 4주차 스윙 매매내역,False
2025-08-14,223970412209,에스와이스틸텍,8월 3주차 스윙 매매내역,False
2025-08-14,223970412209,엔케이,8월 3주차 스윙 매매내역,False
2025-08-14,223970412209,블루엠텍,8월 3주차 스윙 매매내역,False
2025-08-14,223970412209,노랑풍선,8월 3주차 스윙 매매내역,False
2025-08-09,223965068349,KCTC,8월 2주차 스윙 매매내역,False
2025-08-09,223965068349,일승,8월 2주차 스윙 매매내역,False
2025-08-09,223965068349,엔케이,8월 2주차 스윙 매매내역,False
2025-08-09,223965068349,에스와이스틸텍,8월 2주차 스윙 매매내역,False
2025-07-25,223946868587,신영증권,스윙 매매일지,False
2025-07-25,223946868587,매커스,스윙 매매일지,False
2025-07-25,223946868587,하이스틸,스윙 매매일지,False
2025-07-25,223946868587,쓰리에이로직스,스윙 매매일지,False
2025-07-25,223946868587,미트박스,스윙 매매일지,False
2025-06-30,223917057364,원익,스윙 매매일지,True
2025-06-30,223917057364,한국정보인증,스윙 매매일지,True
2025-06-30,223917057364,한국화장품,스윙 매매일지,True
2025-06-30,223917057364,한전산업,스윙 매매일지,True
2025-05-13,223864479752,온코크로스,스윙 매매일지,False
2025-05-13,223864479752,미래반도체,스윙 매매일지,False
2025-05-13,223864479752,에코플라스틱,스윙 매매일지,False
2025-05-13,223864479752,온코닉테라퓨틱스,스윙 매매일지,False
2024-08-30,223566061035,한농화성,주도주 검색기를 이용한 단타 매매내역,False
2024-08-30,223566061035,퓨처켐,주도주 검색기를 이용한 단타 매매내역,False
2024-08-30,223566061035,에이비엘바이오,주도주 검색기를 이용한 단타 매매내역,False
2024-08-30,223566061035,이엔셀,주도주 검색기를 이용한 단타 매매내역,False
2024-08-29,223564744564,에이비엘바이오,주도주 검색기를 이용한 단타 매매내역,False
2024-08-28,223563691710,넥스트바이오메디컬,"주도주 검색기를 이용한 단타, 스윙 매매내역",False
2024-08-28,223563691710,유한양행,"주도주 검색기를 이용한 단타, 스윙 매매내역",False
2024-08-27,223562367645,넥스트바이오메디컬,주도주 검색기를 이용한 단타 매매내역,False
2024-08-27,223562367645,한선엔지니어링,주도주 검색기를 이용한 단타 매매내역,False
2024-08-26,223560889282,예스티팜,주도주 검색기를 이용한 단타 매매내역,False
2024-08-26,223560889282,에이프릴바이오,주도주 검색기를 이용한 단타 매매내역,False
2024-08-23,223557911384,씨젠,주도주 검색기를 이용한 단타 매매내역,False
2024-08-23,223557911384,화성밸브,주도주 검색기를 이용한 단타 매매내역,False
2024-08-23,223557911384,예스24,주도주 검색기를 이용한 단타 매매내역,False
2024-08-22,223556587484,한농화성,주도주 검색기를 이용한 단타 매매내역,False
2024-08-22,223556587484,GS글로벌,주도주 검색기를 이용한 단타 매매내역,False
2024-08-21,223555395921,오성첨단소재,주도주 검색기를 이용한 단타 매매내역,False
2024-08-21,223555395921,에스와이패널,주도주 검색기를 이용한 단타 매매내역,False
2024-08-21,223555395921,화성밸브,주도주 검색기를 이용한 단타 매매내역,False
2024-08-20,223554291633,한선엔지니어링,주도주 검색기를 이용한 단타 매매내역,False
2024-08-20,223554291633,화성밸브,주도주 검색기를 이용한 단타 매매내역,False
2024-08-20,223554291633,한농화성,주도주 검색기를 이용한 단타 매매내역,False
2024-08-19,223552717221,파미셀,주도주 검색기를 이용한 단타 매매내역,False
2024-08-19,223552717221,차백신연구소,주도주 검색기를 이용한 단타 매매내역,False
2024-08-19,223552717221,씨젠,주도주 검색기를 이용한 단타 매매내역,False
2024-08-16,223549618525,피씨엘,주도주 검색기를 이용한 단타 매매내역,False
2024-08-16,223549618525,젠큐릭스,주도주 검색기를 이용한 단타 매매내역,False
2024-08-14,223547430579,레몬,주도주 검색기를 이용한 단타 매매내역,False
2024-08-14,223547430579,태성,주도주 검색기를 이용한 단타 매매내역,False
2024-08-13,223546244004,지에스이,주도주 검색기를 이용한 단타 매매내역,False
2024-08-13,223546244004,그리드위즈,주도주 검색기를 이용한 단타 매매내역,False
2024-08-12,223545190103,신풍제약,주도주 검색기를 이용한 단타 매매내역,False
2024-08-12,223545190103,오성첨단소재,주도주 검색기를 이용한 단타 매매내역,False
2024-08-12,223545190103,셀리드,주도주 검색기를 이용한 단타 매매내역,False
2024-08-09,223541848495,경남제약,주도주 검색기를 이용한 단타 매매내역,False
2024-08-09,223541848495,사조산업,주도주 검색기를 이용한 단타 매매내역,False
2024-08-09,223541848495,브랜드엑스코퍼레이션,주도주 검색기를 이용한 단타 매매내역,False
2024-08-09,223541848495,성광벤드,주도주 검색기를 이용한 단타 매매내역,False
2024-08-08,223540670058,진원생명과학,주도주 검색기를 이용한 단타 매매내역,False
2024-08-07,223539326820,DXVX,주도주 검색기를 이용한 단타 매매내역,False
2024-08-07,223539326820,엑세스바이오,주도주 검색기를 이용한 단타 매매내역,False
2024-08-06,223538306241,아이빔테크놀로지,실시간 검색순위를 이용한 단타 매매내역,False
2024-08-05,223536830274,흥구석유,주도주 검색기를 이용한 단타 매매내역,False
2024-08-05,223536830274,휴니드,주도주 검색기를 이용한 단타 매매내역,False
2024-08-05,223536830274,수젠텍,주도주 검색기를 이용한 단타 매매내역,False
2024-08-02,223533862880,수젠텍,주도주 검색기를 이용한 단타 매매내역,False
2024-08-02,223533862880,랩지노믹스,주도주 검색기를 이용한 단타 매매내역,False
2024-08-01,223532694179,KCTC,주도주 검색기를 이용한 단타 매매내역,False
2024-08-01,223532694179,셀바스AI,주도주 검색기를 이용한 단타 매매내역,False
2024-07-31,223531422233,우원개발,주도주 검색기를 이용한 단타 매매내역,False
2024-07-31,223531422233,삼표시멘트,주도주 검색기를 이용한 단타 매매내역,False
2024-07-30,223530218663,우리바이오,주도주 검색기를 이용한 단타 매매내역,False
2024-07-26,223525994512,애머릿지,주도주 검색기를 이용한 단타 매매내역,False
2024-07-26,223525994512,갤럭시아머니트리,주도주 검색기를 이용한 단타 매매내역,False
2024-07-25,223524795838,현대에버다임,주도주 검색기를 이용한 단타 매매내역,False
2024-07-25,223524795838,양지사,주도주 검색기를 이용한 단타 매매내역,False
2024-07-24,223523645995,아이엠비디엑스,주도주 검색기를 이용한 단타 매매내역,False
2024-07-23,223522376597,대봉엘에스,주도주 검색기를 이용한 단타 매매내역,False
2024-07-23,223522376597,현대약품,주도주 검색기를 이용한 단타 매매내역,False
2024-07-22,223521057149,갤럭시아머니트리,실시간 검색순위를 이용한 단타 매매내역,False
2024-07-19,223518281167,일신석재,주도주 검색기를 이용한 단타 매매내역,False
2024-07-19,223518281167,라파스,주도주 검색기를 이용한 단타 매매내역,False
2024-07-19,223518281167,대봉엘에스,주도주 검색기를 이용한 단타 매매내역,False
2024-07-19,223518281167,우리바이오,주도주 검색기를 이용한 단타 매매내역,False
2024-07-19,223518281167,대한뉴,주도주 검색기를 이용한 단타 매매내역,False
2024-07-18,223516828864,두산에너빌리티,주도주 검색기를 이용한 단타 매매내역,False
2024-07-18,223516828864,인디에프,주도주 검색기를 이용한 단타 매매내역,False
2024-07-18,223516828864,피코그램,주도주 검색기를 이용한 단타 매매내역,False
2024-07-18,223516828864,아이엠비디엑스,주도주 검색기를 이용한 단타 매매내역,False
2024-07-17,223515529903,대원제약,주도주 검색기를 이용한 단타 매매내역,False
2024-07-16,223514343588,디케이티,주도주 검색기를 이용한 단타 매매내역,False
2024-07-16,223514343588,일신석재,주도주 검색기를 이용한 단타 매매내역,False
2024-07-16,223514343588,삼아제약,주도주 검색기를 이용한 단타 매매내역,False
2024-07-15,223513126171,코오롱티슈진,주도주 검색기를 이용한 단타 매매내역,False
2024-07-15,223513126171,한국비엔씨,주도주 검색기를 이용한 단타 매매내역,False
2024-07-12,223510203538,대동기어,주도주 검색기를 이용한 단타 매매내역,False
2024-07-12,223510203538,대한뉴팜,주도주 검색기를 이용한 단타 매매내역,False
2024-07-11,223509020088,엠플러스,주도주 검색기를 이용한 단타 매매내역,False
2024-07-11,223509020088,윈팩,주도주 검색기를 이용한 단타 매매내역,False
2024-07-11,223509020088,대원제약,주도주 검색기를 이용한 단타 매매내역,False
2024-07-10,223507655197,세명전기,주도주 검색기를 이용한 단타 매매내역,False
2024-07-10,223507655197,LS마린솔루션,주도주 검색기를 이용한 단타 매매내역,False
2024-07-09,223506735115,옵투스제약,주도주 검색기를 이용한 단타 매매내역,False
2024-07-09,223506735115,SNT에너지,주도주 검색기를 이용한 단타 매매내역,False
2024-07-08,223505414276,넥슨게임즈,주도주 검색기를 이용한 단타 매매내역,False
2024-07-08,223505414276,LS마린솔루션,주도주 검색기를 이용한 단타 매매내역,False
2024-07-05,223502277794,펩트론,주도주 검색기를 이용한 단타 매매내역,False
2024-07-04,223500901837,제이앤티씨,주도주 검색기를 이용한 단타 매매내역,False
2024-07-03,223499652854,모바일어플라이언스,주도주 검색기를 이용한 단타 매매,False
2024-07-03,223499652854,서진시스템,주도주 검색기를 이용한 단타 매매,False
2024-07-03,223499652854,이랜텍,주도주 검색기를 이용한 단타 매매,False
2024-07-02,223498451439,동양생명,주도주 검색기를 이용한 단타 매매내역,False
2024-07-01,223497127362,펩트론,주도주 검색기를 이용한 단타 매매내역,False
2024-06-28,223494091539,시노펙스,주도주 검색기를 이용한 단타 매매내역,False
2024-06-28,223494091539,STX그린로지스,주도주 검색기를 이용한 단타 매매내역,False
2024-06-28,223494091539,사조씨푸드,주도주 검색기를 이용한 단타 매매내역,False
2024-06-27,223492997162,풍원정밀,주도주 검색기를 이용한 단타 매매내역,False
2024-06-27,223492997162,디아이,주도주 검색기를 이용한 단타 매매내역,False
2024-06-27,223492997162,세명전기,주도주 검색기를 이용한 단타 매매내역,False
2024-06-27,223492997162,KBI메탈,주도주 검색기를 이용한 단타 매매내역,False
2024-06-26,223491653943,디아이,주도주 검색기를 이용한 단타 매매내역,False
2024-06-25,223490475610,제룡산업,주도주 검색기를 이용한 단타 매매내역,False
2024-06-25,223490475610,대한해운,주도주 검색기를 이용한 단타 매매내역,False
2024-06-21,223486491839,태광,주도주 검색기를 이용한 단타 매매내역,False
2024-06-21,223486491839,카티스,주도주 검색기를 이용한 단타 매매내역,False
2024-06-21,223486491839,콜마비앤에이치,주도주 검색기를 이용한 단타 매매내역,False
2024-06-20,223485351554,한화엔진,주도주 검색기를 이용한 단타 매매내역,False
2024-06-20,223485351554,카페24,주도주 검색기를 이용한 단타 매매내역,False
2024-06-19,223484218538,디아이,주도주 검색기를 이용한 단타 매매내역,False
2024-06-19,223484218538,미코,주도주 검색기를 이용한 단타 매매내역,False
2024-06-19,223484218538,옵투스제약,주도주 검색기를 이용한 단타 매매내역,False
2024-06-18,223483005062,마니커에프엔지,주도주 검색기를 이용한 단타 매매내역,False
2024-06-18,223483005062,한국가스공사,주도주 검색기를 이용한 단타 매매내역,False
2024-06-18,223483005062,이수페타시,주도주 검색기를 이용한 단타 매매내역,False
2024-06-17,223481945310,화신,주도주 검색기를 이용한 단타 매매내역,False
2024-06-17,223481945310,카티스,주도주 검색기를 이용한 단타 매매내역,False
2024-06-14,223479017750,세화피앤씨,주도주 검색기를 이용한 단타 매매내역,False
2024-06-14,223479017750,한화엔진,주도주 검색기를 이용한 단타 매매내역,False
2024-06-13,223477918026,에스앤디,주도주 검색기를 이용한 단타 매매내역,False
2024-06-13,223477918026,한국가스공사,주도주 검색기를 이용한 단타 매매내역,False
2024-06-13,223477918026,토니모리,주도주 검색기를 이용한 단타 매매내역,False
2024-06-12,223476755407,태성,주도주 검색기를 이용한 단타 매매내역,False
2024-06-12,223476755407,우양,주도주 검색기를 이용한 단타 매매내역,False
2024-06-11,223475611656,우양,주도주 검색기를 이용한 단타 매매내역,False
2024-06-11,223475611656,태성,주도주 검색기를 이용한 단타 매매내역,False
2024-06-11,223475611656,신신제약,주도주 검색기를 이용한 단타 매매내역,False
2024-06-11,223475611656,한전산업,주도주 검색기를 이용한 단타 매매내역,False
2024-06-10,223474470394,SBI인베스트먼트,주도주 검색기를 이용한 단타 매매내역,False
2024-06-10,223474470394,아주IB투자,주도주 검색기를 이용한 단타 매매내역,False
2024-06-10,223474470394,래몽래인,주도주 검색기를 이용한 단타 매매내역,False
2024-06-07,223471929435,와이랩,주도주 검색기를 이용한 단타 매매내역,False
2024-06-07,223471929435,피에스케이홀딩스,주도주 검색기를 이용한 단타 매매내역,False
2024-06-05,223469609909,디아이,주도주 검색기를 이용한 단타 매매내역,False
2024-06-05,223469609909,피엔티,주도주 검색기를 이용한 단타 매매내역,False
2024-06-04,223468388024,흥구석유,실시간 검색순위를 이용한 단타 매매내역,False
2024-06-04,223468388024,한국가스공사,실시간 검색순위를 이용한 단타 매매내역,False
2024-06-03,223467201003,브이티,주도주 검색기를 이용한 단타 매매내역,False
2024-05-31,223464294633,삐아,주도주 검색기를 이용한 단타 매매내역,False
2024-05-31,223464294633,본느,주도주 검색기를 이용한 단타 매매내역,False
2024-05-30,223463174249,슈어소프트,주도주 검색기를 이용한 단타 매매내역,False
2024-05-30,223463174249,제이투케이바이오,주도주 검색기를 이용한 단타 매매내역,False
2024-05-30,223463174249,태성,주도주 검색기를 이용한 단타 매매내역,False
2024-05-29,223461983321,일진전기,주도주 검색기를 이용한 단타 매매내역,True
2024-05-29,223461983321,이삭엔지니어링,주도주 검색기를 이용한 단타 매매내역,True
2024-05-29,223461983321,케이엔솔,주도주 검색기를 이용한 단타 매매내역,True
2024-05-28,223460800693,한국화장품제조,주도주 검색기를 이용한 단타 매매내역,False
2024-05-28,223460800693,폴라리스오피스,주도주 검색기를 이용한 단타 매매내역,False
2024-05-27,223459583169,범한퓨얼셀,주도주 검색기를 이용한 단타 매매내역,False
2024-05-27,223459583169,서진시스템,주도주 검색기를 이용한 단타 매매내역,False
2024-05-24,223456854024,비아이매트릭스,주도주 검색기를 이용한 단타 매매내역,False
2024-05-24,223456854024,이삭엔지니어링,주도주 검색기를 이용한 단타 매매내역,False
2024-05-24,223456854024,LS마린솔루션,주도주 검색기를 이용한 단타 매매내역,False
2024-05-23,223455797208,범한퓨얼셀,주도주 검색기를 이용한 단타 매매내역,False
2024-05-22,223454783297,미코,주도주 검색기를 이용한 단타 매매내역,False
2024-05-22,223454783297,한국선재,주도주 검색기를 이용한 단타 매매내역,False
2024-05-21,223453339660,대성창투,주도주 검색기를 이용한 단타 매매내역,False
2024-05-21,223453339660,KBI메탈,주도주 검색기를 이용한 단타 매매내역,False
2024-05-21,223453339660,대창,주도주 검색기를 이용한 단타 매매내역,False
2024-05-20,223452172219,에스앤디,주도주 검색기를 이용한 단타 매매내역,False
2024-05-20,223452172219,대한전선,주도주 검색기를 이용한 단타 매매내역,False
2024-05-20,223452172219,대창,주도주 검색기를 이용한 단타 매매내역,False
2024-05-16,223448233398,KBI메탈,주도주 검색기를 이용한 단타 매매내역,False
2024-05-16,223448233398,잇츠한불,주도주 검색기를 이용한 단타 매매내역,False
2024-05-16,223448233398,우리기술,주도주 검색기를 이용한 단타 매매내역,False
2024-05-14,223446121716,브이티,주도주 검색기를 이용한 단타 매매내역,False
2024-05-14,223446121716,폴라리스오피스,주도주 검색기를 이용한 단타 매매내역,False
2024-05-13,223444901992,본느,주도주 검색기를 이용한 단타 매매내역,False
2024-05-10,223442163230,실리콘투,실시간 검색순위를 이용한 단타 매매내역,False
2024-05-09,223441026243,금양그린파워,주도주 검색기를 이용한 단타 매매내역,False
2024-05-09,223441026243,픽셀플러스,주도주 검색기를 이용한 단타 매매내역,False
2024-05-08,223439849550,지투파워,주도주 검색기를 이용한 단타 매매내역,False
2024-05-08,223439849550,제룡산업,주도주 검색기를 이용한 단타 매매내역,False
2024-05-08,223439849550,제일일렉트릭,주도주 검색기를 이용한 단타 매매내역,False
2024-05-07,223438629309,폴라리스AI,주도주 검색기를 이용한 단타 매매내역,False
2024-05-07,223438629309,와이씨,주도주 검색기를 이용한 단타 매매내역,False
2024-05-03,223434946697,폴라리스AI,주도주 검색기를 이용한 단타 매매내역,False
2024-05-03,223434946697,마이크로투나노,주도주 검색기를 이용한 단타 매매내역,False
2024-05-03,223434946697,한국석유,주도주 검색기를 이용한 단타 매매내역,False
2024-05-02,223433740120,삐아,주도주 검색기를 이용한 단타 매매내역,False
2024-05-02,223433740120,LS에코에너지,주도주 검색기를 이용한 단타 매매내역,False
2024-05-02,223433740120,본느,주도주 검색기를 이용한 단타 매매내역,False
2024-04-30,223431628055,더존비즈온,주도주 검색기를 이용한 단타 매매내역,False
2024-04-30,223431628055,LS에코에너지,주도주 검색기를 이용한 단타 매매내역,False
2024-04-30,223431628055,삼화전기,주도주 검색기를 이용한 단타 매매내역,False
2024-04-29,223430370683,대원전선,주도주 검색기를 이용한 단타 매매내역,False
2024-04-29,223430370683,LS에코에너지,주도주 검색기를 이용한 단타 매매내역,False
2024-04-26,223427698815,동아엘텍,주도주 검색기를 이용한 단타 매매내역,False
2024-04-24,223425393663,모바일어플라이어스,주도주 검색기를 이용한 단타 매매내역,False
2024-04-24,223425393663,삼화전기,주도주 검색기를 이용한 단타 매매내역,False
2024-04-22,223423080066,제이투케이바이오,주도주 검색기를 이용한 단타 매매내역,False
2024-04-22,223423080066,바이오스마트,주도주 검색기를 이용한 단타 매매내역,False
2024-04-19,223420276528,제주은행,주도주 검색기를 이용한 단타 매매내역,False
2024-04-19,223420276528,한국석유,주도주 검색기를 이용한 단타 매매내역,False
2024-04-19,223420276528,이구산업,주도주 검색기를 이용한 단타 매매내역,False
2024-04-18,223419157942,에스피소프트,주도주 검색기를 이용한 단타 매매내역,False
2024-04-17,223418234920,제이앤티씨,주도주 검색기를 이용한 단타 매매내역,False
2024-04-17,223418234920,테스,주도주 검색기를 이용한 단타 매매내역,False
2024-04-17,223418234920,유니셈,주도주 검색기를 이용한 단타 매매내역,False
2024-04-17,223418234920,AP시스템,주도주 검색기를 이용한 단타 매매내역,False
2024-04-16,223416960502,워트,주도주 검색기를 이용한 단타 매매내역,False
2024-04-16,223416960502,한국석유,주도주 검색기를 이용한 단타 매매내역,False
2024-04-15,223415887709,디아이,주도주 검색기를 이용한 단타 매매내역,False
2024-04-12,223413191602,가온전선,주도주 검색기를 이용한 단타 매매내역,False
2024-04-12,223413191602,디아이,주도주 검색기를 이용한 단타 매매내역,False
2024-04-11,223412331776,흥아해운,주도주 검색기를 이용한 단타 매매내역,False
2024-04-11,223412331776,비트컴퓨터,주도주 검색기를 이용한 단타 매매내역,False
2024-04-11,223412331776,동일고무벨트,주도주 검색기를 이용한 단타 매매내역,False
2024-04-09,223410323015,SDN,주도주 검색기를 이용한 단타 매매내역,False
2024-04-09,223410323015,코츠테크놀로지,주도주 검색기를 이용한 단타 매매내역,False
2024-04-09,223410323015,스튜디오미르,주도주 검색기를 이용한 단타 매매내역,False
2024-04-09,223410323015,씨엔알리서치,주도주 검색기를 이용한 단타 매매내역,False
2024-04-08,223408958834,켐트로닉스,주도주 검색기를 이용한 단타 매매내역,False
2024-04-04,223405407724,제룡전기,주도주 검색기를 이용한 단타 매매내역,False
2024-04-04,223405407724,더존비즈온,주도주 검색기를 이용한 단타 매매내역,False
2024-04-04,223405407724,디아이,주도주 검색기를 이용한 단타 매매내역,False
2024-04-03,223404110624,흥구석유,주도주 검색기를 이용한 단타 매매내역,False
2024-04-03,223404110624,SK이터닉스,주도주 검색기를 이용한 단타 매매내역,False
2024-04-02,223402991028,모아데이터,주도주 검색기를 이용한 단타 매매내역,False
2024-04-02,223402991028,어보브반도체,주도주 검색기를 이용한 단타 매매내역,False
2024-04-02,223402991028,엑시콘,주도주 검색기를 이용한 단타 매매내역,False
2024-04-01,223401778899,필옵틱스,주도주 검색기를 이용한 단타 매매내역,False
2024-03-29,223399137230,제룡전기,주도주 검색기를 이용한 단타 매매내역,False
2024-03-28,223397830725,엑스게이트,주도주 검색기를 이용한 단타 매매내역,False
2024-03-28,223397830725,솔루스첨단소재,주도주 검색기를 이용한 단타 매매내역,False
2024-03-27,223396731370,테크윙,주도주 검색기를 이용한 단타 매매내역,False
2024-03-27,223396731370,제룡전기,주도주 검색기를 이용한 단타 매매내역,False
2024-03-26,223395554032,알루코,주도주 검색기를 이용한 단타 매매내역,False
2024-03-26,223395554032,옵투스제약,주도주 검색기를 이용한 단타 매매내역,False
2024-03-26,223395554032,HLB이노베이션,주도주 검색기를 이용한 단타 매매내역,False
2024-03-25,223394311259,신송홀딩스,주도주 검색기를 이용한 단타 매매내역,False
2024-03-25,223394311259,HLB테라퓨틱스,주도주 검색기를 이용한 단타 매매내역,False
2024-03-25,223394311259,이삭엔지니어링,주도주 검색기를 이용한 단타 매매내역,False
2024-03-22,223391776774,링크제니시스,주도주 검색기를 이용한 단타 매매내역,False
2024-03-22,223391776774,대동기어,주도주 검색기를 이용한 단타 매매내역,False
2024-03-22,223391776774,씨싸이트,주도주 검색기를 이용한 단타 매매내역,False
2024-03-21,223390403166,국제약품,주도주 검색기를 이용한 단타 매매내역,False
2024-03-21,223390403166,일진전기,주도주 검색기를 이용한 단타 매매내역,False
2024-03-20,223389173415,국제약품,주도주 검색기를 이용한 단타 매매내역,False
2024-03-19,223388040290,덕성,주도주 검색기를 이용한 단타 매매내역,False
2024-03-19,223388040290,화천기계,주도주 검색기를 이용한 단타 매매내역,False
2024-03-19,223388040290,동국산업,주도주 검색기를 이용한 단타 매매내역,False
2024-03-15,223384087297,현대힘스,주도주 검색기를 이용한 단타 매매내역,False
2024-03-15,223384087297,코세스,주도주 검색기를 이용한 단타 매매내역,False
2024-03-15,223384087297,바이넥스,주도주 검색기를 이용한 단타 매매내역,False
2024-03-14,223383183134,우리기술,주도주 검색기를 이용한 단타 매매내역,False
2024-03-14,223383183134,씨씨에스,주도주 검색기를 이용한 단타 매매내역,False
2024-03-14,223383183134,선익시스템,주도주 검색기를 이용한 단타 매매내역,False
2024-03-14,223383183134,일승,주도주 검색기를 이용한 단타 매매내역,False
2024-03-13,223381850480,에스티아이,주도주 검색기를 이용한 단타 매매내역,False
2024-03-13,223381850480,HLB제약,주도주 검색기를 이용한 단타 매매내역,False
2024-03-12,223380676646,필에너지,주도주 검색기를 이용한 단타 매매내역,False
2024-03-12,223380676646,에이프릴바이오,주도주 검색기를 이용한 단타 매매내역,False
2024-03-11,223379690212,에스텍파마,주도주 검색기를 이용한 단타 매매내역,False
