post_date,logNo,stock_code,stock_name,regime,searcher,preset,preset_base,preset_mode,preset_mode_src,src,title_truncated,bars_pre,bars_post,in_db_year,usable,method
2017-01-13,220910477067,012690,모나리자,초기,기타,,,미표기,,both,False,0,0,False,False,"신고가 돌파 / 시가베팅(종베관점), 급등주 투매폭"
2017-05-31,221018802647,003520,영진약품,초기,스윙,,,미표기,,both,False,0,0,False,False,스윙매매 / 바닥권 세력주 매집
2017-08-10,221071436536,014910,성문전자,초기,기타,,,,,title_only,False,0,0,False,False,
2017-09-14,221096397102,046120,오르비텍,초기,기타,,,,,title_only,False,0,0,False,False,
2017-09-28,221107382513,019550,SBI인베스트먼트,초기,기타,,,,,title_only,False,0,0,False,False,
2017-10-18,221120063892,064240,홈캐스트,초기,스윙,,,미표기,,both,False,0,0,False,False,스윙매매 / 바닥권 세력주 매집
2017-11-18,221142995020,156100,엘앤케이바이오,초기,스윙,,,미표기,,both,False,0,0,False,False,스윙매매 / 바닥권 세력주 매집
2017-12-19,221166565701,064260,다날,초기,스윙,,,미표기,,both,False,0,0,False,False,스윙매매 / 바닥권 세력주 매집
2018-11-18,221400914494,048530,인트론바이오,초기,기타,,,미표기,,both,False,0,0,False,False,직전고점 매물 장악형 / 우량주 수급평단 박스권
2018-11-21,221403224299,,오스템임플란드,초기,기타,,,미표기,,body,False,0,0,False,False,역배열 매물 돌파 / 우량주 수급평단 박스권
2018-11-21,221403224299,,오스템임플란트,초기,기타,,,,,title_only,False,0,0,False,False,
2018-12-07,221414259899,236200,슈프리마,초기,기타,,,미표기,,both,False,0,0,False,False,점진적 상승 후 매물돌파 / 우량주 수급평단 박스권 매매
2019-07-22,221592539593,051630,진양화학,초기,기타,,,미표기,,both,False,0,0,False,False,"박스권 돌파, 주요 지지선 탈환"
2019-07-22,221592539593,,케이알피앤이,초기,기타,,,미표기,,body,False,0,0,False,False,이평선밀집후 상승전환
2019-07-24,221594160015,011420,갤럭시아에스엠,초기,스윙,,,,,title_only,False,0,0,False,False,
2019-07-24,221594160015,,갤럭이사에스엠,초기,스윙,,,미표기,,body,False,0,0,False,False,"장기 이평선 탈환, 20일 이평선 재돌파"
2019-08-12,221614096444,064260,다날,초기,기타,,,미표기,,both,False,0,0,False,False,3분봉 박스권 중하단 매매
2019-08-12,221614096444,007770,한일화학,초기,기타,,,미표기,,both,False,0,0,False,False,갭 - 매물돌파
2019-08-16,221618309209,019770,서연탑메탈,초기,기타,,,미표기,,both,False,0,0,False,False,매물돌파
2019-08-16,221618309209,,장원테크,초기,기타,,,미표기,,both,False,0,0,False,False,갭-매물돌파
2019-08-16,221618309209,219130,타이거일렉,초기,기타,,,미표기,,both,False,0,0,False,False,20일선 돌파
2019-08-20,221622433996,250060,모비스,초기,기타,,,미표기,,both,False,0,0,False,False,3분봉 박스권 매매
2019-09-02,221636515137,,현성바이탈,초기,스윙,,,미표기,,both,False,0,0,False,False,매물 영역 돌파
2019-11-13,221707018828,250000,보라티알,초기,기타,,,미표기,,both,False,0,0,False,False,전고직전 베팅(오전)
2019-11-13,221707018828,096630,에스코넥,초기,기타,,,미표기,,both,False,0,0,False,False,매물영역 돌파(오전)
2019-11-13,221707018828,,제넨바이오,초기,기타,,,,,title_only,False,0,0,False,False,
2019-11-13,221707018828,,콤텍시스템,초기,기타,,,미표기,,both,False,0,0,False,False,매물영역 돌파(오전)
2019-12-04,221726781081,,ITX엠투엠,초기,기타,,,미표기,,both,False,0,0,False,False,매물돌파 검색포착
2019-12-04,221726781081,137940,넥스트아이,초기,기타,,,미표기,,both,False,0,0,False,False,밀집돌파 검색포착
2019-12-04,221726781081,,데일리블록체인,초기,기타,,,미표기,,both,False,0,0,False,False,캔들 역전
2019-12-04,221726781081,,라이브플렉스,초기,기타,,,미표기,,both,False,0,0,False,False,이등분선 레벨업 눌림목
2019-12-04,221726781081,,메이슨케피탈,초기,기타,,,,,title_only,False,0,0,False,False,
2019-12-04,221726781081,027050,코리아나,초기,기타,,,미표기,,both,False,0,0,False,False,이동평균선 밀집
2019-12-16,221738806895,,SK바이오랜드 외 6개,초기,기타,,,,,title_only,False,0,0,False,False,
2019-12-16,221738806895,045510,정원엔시스,초기,기타,,,,,title_only,False,0,0,False,False,
2019-12-24,221747711155,,뉴파워프리즈마,초기,기타,,,미표기,,both,True,0,0,False,False,종가베팅
2019-12-24,221747711155,004100,태양금속,초기,기타,,,미표기,,both,True,0,0,False,False,시초가 베팅
2019-12-24,221747711155,049120,파인디앤씨,초기,기타,,,미표기,,body,True,0,0,False,False,오전 단타
2019-12-24,221747711155,010420,한솔PNS,초기,기타,,,미표기,,body,True,0,0,False,False,매물공백 공략
2020-03-10,221846730860,,대성엘텍,초기,기타,,,미표기,,both,False,0,0,False,False,다중 볼린저밴드 돌파
2020-04-21,221920878363,042510,라온시큐어,검색기단타,기타검색기,,,미표기,,both,False,0,0,False,False,매물돌파
2020-04-21,221920878363,010960,삼호개발,검색기단타,기타검색기,,,미표기,,both,False,0,0,False,False,신고돌파
2020-04-21,221920878363,001840,이화공영,검색기단타,기타검색기,,,미표기,,both,False,0,0,False,False,"매물,전고 돌파"
2020-09-07,222083164968,069730,DSR제강,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,전고점 돌파
2020-09-07,222083164968,059090,미코,검색기단타,장초반검색기,,,,,title_only,False,0,0,False,False,
2020-09-07,222083164968,000520,삼일제약,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,연속상승
2020-09-07,222083164968,095910,에스에너지,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,연속상승
2020-09-14,222088859300,002760,보락,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,연속 상승 패턴
2020-09-14,222088859300,013870,지엠비코리아,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,연속 상승 패턴
2020-09-15,222089825944,118990,모트렉스,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,연속 상승 패턴
2020-09-15,222089825944,010690,화신,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,매물 돌파 패턴
2020-09-16,222091114366,,디딤,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-09-16,222091114366,006920,모헨즈,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-09-16,222091114366,050860,아세아텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-09-16,222091114366,082210,옵트론텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파 시도 (쌍봉)
2020-09-16,222091114366,161580,필옵틱스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고 돌파 시도
2020-09-17,222092024771,042510,라온시큐어,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-09-17,222092024771,100660,서암기계공업,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-09-17,222092024771,080470,성창오토텍,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,2음봉
2020-09-17,222092024771,036710,심텍홀딩스,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-09-17,222092024771,192250,케이사인,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,신고가 돌파
2020-09-17,222092024771,290270,휴네시온,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-09-18,222092867049,057540,옴니시스템,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-09-21,222095163371,020180,대신정보통신,검색기단타,기타검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-09-21,222095163371,065350,신성델타테크,검색기단타,기타검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-09-21,222095163371,056700,신화인터텍,검색기단타,기타검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-09-21,222095163371,,제노포커스,검색기단타,기타검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-09-22,222096145371,051490,나라엠앤디,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-09-22,222096145371,267320,나인테크,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,연속상승
2020-09-22,222096145371,131220,대한과학,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-09-22,222096145371,014970,삼륭물산,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,1음봉 반등
2020-09-22,222096145371,109820,진매트릭스,검색기단타,장초반검색기,,,,,title_only,False,0,0,False,False,
2020-09-22,222096145371,,진메트릭스,검색기단타,장초반검색기,,,미표기,,body,False,0,0,False,False,추세 돌파
2020-09-23,222097203697,,줌인터넷,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전일 상한가 전고돌파
2020-09-23,222097203697,200230,텔콘RF제약,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,박스권 돌파
2020-09-24,222098184251,,SCI평가정보,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,120일선 상한가
2020-09-24,222098184251,118990,모트렉스,검색기단타,주도주검색기,,,미표기,,body,True,0,0,False,False,연속 상승
2020-09-24,222098184251,042600,새로닉스,검색기단타,주도주검색기,,,미표기,,body,True,0,0,False,False,연속 상승
2020-09-24,222098184251,013310,아진산업,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,단기 추세돌파
2020-09-24,222098184251,046120,오르비텍,검색기단타,주도주검색기,,,미표기,,body,True,0,0,False,False,120일선 상승
2020-09-24,222098184251,263050,유틸렉스,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,직전고 돌파
2020-09-24,222098184251,,줌인터넷,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,연속 상승
2020-09-25,222099452595,289080,SV인베스트먼트,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,박스권 돌파
2020-09-25,222099452595,217270,넵튠,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,연속 상승 + 신고가
2020-09-25,222099452595,,대아이티아이,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,뉴스 발생
2020-09-25,222099452595,065450,빅텍,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,연속 상승
2020-09-25,222099452595,226330,신테카바이오,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,연속 상승 + 신고가
2020-09-25,222099452595,008290,원풍물산,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,전고 돌파
2020-09-28,222101625751,289080,SV인베스트먼트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-09-29,222102653591,027360,아주IB투자,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-09-29,222102653591,259630,엠플러스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-09-29,222102653591,046120,오르비텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-10-05,222107017538,,SV.인베스트먼트,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,반등+돌파
2020-10-05,222107017538,289080,SV인베스트먼트,검색기단타,주도주검색기,,,,,title_only,False,0,0,False,False,
2020-10-05,222107017538,311390,네오크레마,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,꼬리 매물 돌파
2020-10-05,222107017538,017180,명문제약,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고점 갭 돌파
2020-10-06,222108253751,267320,나인테크,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,3일 조정 - 반등
2020-10-06,222108253751,142280,녹십자엠에스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등돌파
2020-10-06,222108253751,014470,부방,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,매물돌파
2020-10-07,222109152962,067730,로지시스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고돌파
2020-10-07,222109152962,042600,새로닉스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등돌파
2020-10-07,222109152962,052600,한네트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전일꼬리 돌파
2020-10-07,222109152962,079170,한창산업,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속상승
2020-10-08,222110035056,085810,알티캐스트,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,전고 돌파
2020-10-08,222110035056,133820,화인베스틸,검색기단타,장초반검색기,,,미표기,,both,False,0,0,False,False,매물 돌파
2020-10-12,222113186092,052420,오성첨단소재,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고 돌파
2020-10-12,222113186092,052600,한네트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고 돌파
2020-10-13,222114137602,004270,남성,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-10-13,222114137602,087260,모바일어플라이언스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,"신고, 전고 돌파"
2020-10-14,222115446281,089470,HDC현대EP,검색기단타,주도주검색기,,,미표기,,body,True,0,0,False,False,신고 돌파
2020-10-14,222115446281,119650,KC코트렐,검색기단타,주도주검색기,,,미표기,,body,True,0,0,False,False,전고 돌파
2020-10-14,222115446281,137940,넥스트아이,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,징검다리 상승
2020-10-14,222115446281,080420,모다이노칩,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,연속 상승
2020-10-14,222115446281,051630,진양화학,검색기단타,주도주검색기,,,,,title_only,True,0,0,False,False,
2020-10-14,222115446281,004310,현대약품,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,반등 돌파
2020-10-15,222116103501,092220,KEC,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고돌파(연속 상승)
2020-10-15,222116103501,133820,화인베스틸,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,"전고, 반등 돌파"
2020-10-16,222117268095,011150,CJ씨푸드,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,20일선 돌파
2020-10-16,222117268095,,KT서브마린,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-10-16,222117268095,006090,사조오양,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,10일선 반등
2020-10-16,222117268095,011370,서한,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고 돌파
2020-10-16,222117268095,096630,에스코넥,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-10-19,222119732664,092220,KEC,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징검다리 상승
2020-10-19,222119732664,026910,광진실업,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고 돌파
2020-10-19,222119732664,004830,덕성,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,10일선 반등
2020-10-20,222120798336,,KMH,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징거다리 상승
2020-10-20,222120798336,006920,모헨즈,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-10-20,222120798336,032940,원익,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-10-20,222120798336,076080,웰크론한텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-10-21,222122032407,,MP한강,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,징검다리 상승
2020-10-21,222122032407,131220,대한과학,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-10-21,222122032407,,링크제네시스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-10-21,222122032407,019170,신풍제약,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,60일선 반등
2020-10-21,222122032407,238090,앤디포스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,20일선 돌파
2020-10-21,222122032407,065690,파커스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-10-22,222122918054,,SCI평가정보,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,20일선 반등
2020-10-22,222122918054,001000,신라섬유,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징검다리 상승
2020-10-23,222124305446,004830,덕성,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,추세돌파
2020-10-23,222124305446,263020,디케이앤디,검색기단타,주도주검색기,,,미표기,,body,True,0,0,False,False,징검다리 상승
2020-10-23,222124305446,217500,러셀,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,20일선 반등
2020-10-23,222124305446,000400,롯데손해보험,검색기단타,주도주검색기,,,미표기,,body,True,0,0,False,False,박스권 돌파
2020-10-23,222124305446,008420,문배철강,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,직전고 돌파
2020-10-23,222124305446,057540,옴니시스템,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,20일선 반등
2020-10-26,222126601675,006280,녹십자,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-10-26,222126601675,007860,서연,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-10-27,222127712527,042510,라온시큐어,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고 돌파
2020-10-27,222127712527,076080,웰크론한텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-10-27,222127712527,093240,형지엘리트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-10-28,222129133753,215100,로보로보,검색기단타,주도주검색기,,,미표기,,body,True,0,0,False,False,연속 상승(120일 이동평균 돌파)
2020-10-28,222129133753,,삼본전자,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,전고 돌파
2020-10-28,222129133753,008700,아남전자,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,반등 돌파
2020-10-28,222129133753,036930,주성엔지니어링,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,연속 상승
2020-10-28,222129133753,088790,진도,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,반등 돌파
2020-10-28,222129133753,900310,컬러레이,검색기단타,주도주검색기,,,미표기,,body,True,0,0,False,False,20일 이동평균선 반등
2020-10-29,222130074660,038070,서린바이오,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,역배열 돌파
2020-10-29,222130074660,065950,웰크론,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-10-29,222130074660,,퓨처스트림네트웍스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고 돌파
2020-10-30,222131078257,,까뮤이엔씨,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,이등분선 매매
2020-10-30,222131078257,,까뮤이엔이씨,검색기단타,주도주검색기,,,,,title_only,False,0,0,False,False,
2020-10-30,222131078257,,나라엠엔디,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,20일 이동평균선 돌파
2020-10-30,222131078257,323990,박셀바이오,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,신고가 돌파
2020-10-30,222131078257,080520,오디텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-10-30,222131078257,041190,우리기술투자,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,10일선 반등
2020-11-02,222133355845,006050,국영지앤엠,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-02,222133355845,121800,비덴트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-11-02,222133355845,052420,오성첨단소재,검색기단타,주도주검색기,,,,,title_only,False,0,0,False,False,
2020-11-02,222133355845,,오성첨산소재,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,반등 돌파
2020-11-02,222133355845,294090,이오플로우,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-11-03,222134065158,052460,아이크래프트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,"전고,추세 돌파"
2020-11-03,222134065158,001780,알루코,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-03,222134065158,061040,알에프텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,20일 이동평균선 돌파
2020-11-04,222135246928,095570,AJ네트웍스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-04,222135246928,005250,녹십자홀딩스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속상승
2020-11-04,222135246928,045390,대아티아이,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,20일 이동평균선 돌파
2020-11-04,222135246928,047400,유니온머티리얼,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-04,222135246928,089010,켐트로닉스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-05,222136187294,289080,SV인베스트먼트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전저점 반등
2020-11-05,222136187294,054090,삼진엘앤디,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-11-05,222136187294,043260,성호전자,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-05,222136187294,,센트랄모텍,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,20일 이동평균선 돌파
2020-11-05,222136187294,,셀리버리,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-05,222136187294,183490,엔지켐생명과학,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,20일 이동평균선 돌파
2020-11-05,222136187294,137950,제이씨케미칼,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,20일 이동평균선 돌파
2020-11-06,222137165693,950200,소마젠,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,20일 이동평균선 돌파
2020-11-06,222137165693,021080,에이티넘인베스트,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,직전고 돌파
2020-11-06,222137165693,041190,우리기술투자,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,"직전고, 신고가 돌파"
2020-11-06,222137165693,271980,제일약품,검색기단타,주도주검색기,,,미표기,,both,True,0,0,False,False,직전고 돌파
2020-11-09,222139604663,,디딤,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고점 돌파
2020-11-10,222140288668,068330,일신바이오,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,20일 이동평균선 돌파
2020-11-10,222140288668,900310,컬러레이,검색기단타,주도주검색기,,,,,title_only,False,0,0,False,False,
2020-11-10,222140288668,,컬러에이,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,반등 돌파
2020-11-11,222141247467,,녹십자랩셀,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,연속 상승
2020-11-11,222141247467,,녹십자렙셀,검색기단타,주도주검색기,,,,,title_only,False,0,0,False,False,
2020-11-11,222141247467,017180,명문제약,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,20일 이동평균선 돌파
2020-11-11,222141247467,101330,모베이스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-12,222142136647,,네온테크,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고점 상승
2020-11-12,222142136647,,루트로닉,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-11-12,222142136647,137950,제이씨케미칼,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-11-13,222143198590,020180,대신정보통신,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-13,222143198590,950200,소마젠,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-13,222143198590,048430,유라테크,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징검다리 상승
2020-11-13,222143198590,,태경케미칼,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-11-16,222145659255,187790,나노,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-16,222145659255,,소룩스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-11-17,222146631495,024940,PN풍년,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-17,222146631495,002290,삼일기업공사,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,신고가 돌파
2020-11-17,222146631495,068330,일신바이오,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-11-18,222147420236,304840,피플바이오,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-11-18,222147420236,037230,한국팩키지,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징검다리 상승
2020-11-19,222148467888,057030,YBM넷,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-11-19,222148467888,120240,대정화금,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징검다리 상승
2020-11-19,222148467888,,바이오톡스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-19,222148467888,041460,한국전자인증,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-20,222149411742,131370,알서포트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-20,222149411742,033270,유나이티드제약,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-11-23,222152118083,032850,비트컴퓨터,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징검다리 상승
2020-11-23,222152118083,,수산중공업,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전꼬리 돌파
2020-11-24,222153049576,058400,KNN,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-11-24,222153049576,121800,비덴트,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-24,222153049576,331920,셀레믹스,검색기단타,주도주검색기,,,,,title_only,False,0,0,False,False,
2020-11-24,222153049576,,셀렉믹스,검색기단타,주도주검색기,,,미표기,,body,False,0,0,False,False,반등 돌파
2020-11-25,222154014106,277070,린드먼아시아,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-11-25,222154014106,019770,서연탑메탈,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,반등 돌파
2020-11-25,222154014106,094850,참좋은여행,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징검다리 상승
2020-11-26,222154933358,037230,한국팩키지,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,10일선 반등 돌파
2020-11-27,222156005632,123040,엠에스오토텍,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,전고점 돌파
2020-11-30,222158252126,019770,서연탑메탈,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징거담리 상승
2020-11-30,222158252126,027360,아주IB투자,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,연속 상승
2020-12-01,222159483665,058110,멕아이씨에스,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,직전고 돌파
2020-12-01,222159483665,294630,서남,검색기단타,주도주검색기,,,미표기,,both,False,0,0,False,False,징검다리 상승
