arm,lot_id,tier,strategy,code,entry_date,entry_basis,entry_price,qty,qty_basis,notional_won,signal_basis,crash_blocked,lift_time,d5_flags,other_holder_live,buy_id,is_repeat_while_open,open_lot_seq,days_since_open_lot,exit_status,exit_reason,exit_phase,exit_date,exit_price,ret_pct,hold_days,pnl_won,flags
A_sim,AS-0048,main,book_pullback_ma5,073010,2026-09-16,band_touch,3535,454,actual,1604890,replay,N,,,,2560,N,1,,closed,sl,after0902,2026-09-17,3410,-3.54,1,-56750,entry_day_touch_skipped(진입 시각 불명) · sl_gap_open(라이브는 09:05 이후 가격)
A_sim,AS-0049,main,daytrading_3methods_breakout,036220,2026-09-16,D_open,7100,288,actual,2044800,replay,N,,,,2559,N,1,,open,open,,2026-09-18,6760,-4.79,2,-97920,mark_to_market(마지막 종가)
A_sim,AS-0050,main,daytrading_3methods_breakout,372910,2026-09-16,D_open,2015,1046,actual,2107690,replay,N,,,,2565,N,1,,closed,tp,after0902,2026-09-17,2216.5,+10.00,1,210769,
A_sim,AS-0051,main,elder_ema_pullback,373220,2026-09-16,band_touch,372000,1,actual,372000,replay,N,,,,2554,N,1,,open,open,,2026-09-18,364000,-2.15,2,-8000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
A_sim,AS-0052,main,rs_leader,017900,2026-09-16,D_open,10500,61,actual,640500,replay,N,,,,2553,N,1,,open,open,,2026-09-18,10520,+0.19,2,1220,mark_to_market(마지막 종가)
A_sim,AS-0053,main,rs_leader,024850,2026-09-16,D_open,15750,39,actual,614250,replay,N,,,,2563,N,1,,closed,ma_break,after0902,2026-09-18,15070,-4.32,2,-26520,
A_sim,AS-0054,main,rs_leader,079650,2026-09-16,band_touch,6664.1,95,actual,633090,replay,N,,,,2561,N,1,,open,open,,2026-09-18,6370,-4.41,2,-27940,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
A_sim,AS-0055,main,rs_leader,140430,2026-09-16,D_open,2645,227,actual,600415,replay,N,,,,2558,N,1,,closed,tp,entry_day,2026-09-16,3041.75,+15.00,0,90062,
A_sim,AS-0056,main,book_pullback_ma5,046970,2026-09-17,band_touch,7312.4,220,actual,1608728,replay,N,,,,2577,N,1,,closed,tp,after0902,2026-09-18,8409.26,+15.00,1,241309,entry_day_touch_skipped(진입 시각 불명)
A_sim,AS-0057,main,book_pullback_ma5,072950,2026-09-17,band_touch,13665.3,118,actual,1612505,replay,N,,,,2581,N,1,,closed,sl,after0902,2026-09-18,13255.34,-3.00,1,-48375,entry_day_touch_skipped(진입 시각 불명) · sl_tp_same_bar(손절 우선)
A_sim,AS-0058,main,daytrading_3methods_breakout,024900,2026-09-17,D_open,1944,1086,actual,2111184,replay,N,,,,2579,N,1,,open,open,,2026-09-18,1995,+2.62,1,55386,mark_to_market(마지막 종가)
A_sim,AS-0059,main,elder_ema_pullback,005935,2026-09-17,D_open,196500,2,actual,393000,replay,N,,,,2582,N,1,,open,open,,2026-09-18,196100,-0.20,1,-800,mark_to_market(마지막 종가)
A_sim,AS-0060,main,elder_ema_pullback,036930,2026-09-17,band_touch,204500,2,actual,409000,replay,N,,,,2572,N,1,,open,open,,2026-09-18,205500,+0.49,1,2000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
A_sim,AS-0061,main,elder_ema_pullback,062040,2026-09-17,D_open,201000,2,actual,402000,replay,N,,,,2574,N,1,,closed,trend_flip,after0902,2026-09-18,205000,+1.99,1,8000,
A_sim,AS-0062,main,rs_leader,064290,2026-09-17,D_open,50100,13,actual,651300,replay,N,,,,2573,N,1,,closed,sl,entry_day,2026-09-17,46092,-8.00,0,-52104,
A_sim,AS-0063,main,rs_leader,092190,2026-09-17,band_touch,9043.4,73,actual,660168,replay,N,,,,2575,N,1,,open,open,,2026-09-18,8610,-4.79,1,-31638,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
A_sim,AS-0064,main,rs_leader,351320,2026-09-17,D_open,3860,171,actual,660060,replay,N,,,,2571,N,1,,open,open,,2026-09-18,3915,+1.42,1,9405,mark_to_market(마지막 종가)
A_sim,AS-0065,main,book_pullback_ma20,003280,2026-09-18,D_open,1817,364,actual,661388,replay,N,,,,2587,N,1,,open,open,,2026-09-18,1803,-0.77,0,-5096,mark_to_market(마지막 종가)
A_sim,AS-0066,main,book_pullback_ma5,004310,2026-09-18,band_touch,10605,155,actual,1643775,replay,N,,,,2597,N,1,,open,open,,2026-09-18,10070,-5.04,0,-82925,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
A_sim,AS-0067,main,book_pullback_ma5,067290,2026-09-18,band_touch,3595.6,459,actual,1650380,replay,N,,,,2595,N,1,,open,open,,2026-09-18,3390,-5.72,0,-94370,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
A_sim,AS-0068,main,daytrading_3methods_breakout,042370,2026-09-18,D_open,11450,94,actual,1076300,replay,N,,,,2601,N,1,,open,open,,2026-09-18,11440,-0.09,0,-940,mark_to_market(마지막 종가)
A_sim,AS-0069,main,daytrading_3methods_breakout,072990,2026-09-18,D_open,3225,332,actual,1070700,replay,N,,,,2600,N,1,,open,open,,2026-09-18,3145,-2.48,0,-26560,mark_to_market(마지막 종가)
A_sim,AS-0070,main,daytrading_3methods_breakout,209640,2026-09-18,D_open,3820,177,actual,676140,replay,N,,,,2585,N,1,,open,open,,2026-09-18,3780,-1.05,0,-7080,mark_to_market(마지막 종가)
A_sim,AS-0071,main,daytrading_3methods_breakout,396270,2026-09-18,D_open,2440,70,actual,170800,replay,N,,,,2602,N,1,,open,open,,2026-09-18,2355,-3.48,0,-5950,mark_to_market(마지막 종가)
A_sim,AS-0072,main,elder_ema_pullback,086280,2026-09-18,D_open,208500,2,actual,417000,replay,N,,,,2591,N,1,,open,open,,2026-09-18,203500,-2.40,0,-10000,mark_to_market(마지막 종가)
A_sim,AS-0073,main,minervini_volume_dryup,002990,2026-09-18,D_open,13450,77,actual,1035650,replay,N,,,,2586,N,1,,open,open,,2026-09-18,13340,-0.82,0,-8470,mark_to_market(마지막 종가)
A_sim,AS-0074,main,rs_leader,00088K,2026-09-18,D_open,42550,15,actual,638250,replay,N,,,,2596,N,1,,open,open,,2026-09-18,40550,-4.70,0,-30000,mark_to_market(마지막 종가)
A_sim,AS-0075,main,rs_leader,024840,2026-09-18,D_open,5950,107,actual,636650,replay,N,,,,2598,N,1,,closed,tp,entry_day,2026-09-18,6842.5,+15.00,0,95497,
