date,strategy,mode,code,list_pos,slot_state,slot_state_v2,eval_v1,signal_replay,replay_reason,signal_log,signal_log_v1,signal_log_v2,n_evals,first_ts,last_ts,outcome,outcome_v1,outcome_v2,no_slot_but_log_y,no_slot_but_log_y_v2,reasons_equal,ref_equal,receipt_ref,replay_ref,signal_basis,vol_ratio,vol_threshold,rule_margin_pct,vintage_fragile
2026-09-10,daytrading_3methods_breakout,,126600,6,no_slot,no_slot,Y,Y,breakout_prev_high close=3110.00 prior20_high=3055.00 vol=38,NA,N,NA,,,,na,replay_only,na,N,N,,,,3110,replay,10.9485,2,+447.43,N
2026-09-10,daytrading_3methods_breakout,,162300,7,no_slot,no_slot,Y,Y,breakout_prev_high close=2765.00 prior20_high=2720.00 vol=38,NA,N,NA,,,,na,replay_only,na,N,N,,,,2765,replay,10.5274,2,+426.37,N
2026-09-10,daytrading_3methods_breakout,,053260,8,no_slot,no_slot,Y,Y,breakout_prev_high close=7990.00 prior20_high=7670.00 vol=17,NA,N,NA,,,,na,replay_only,na,N,N,,,,7990,replay,10.2627,2,+413.14,N
2026-09-10,daytrading_3methods_breakout,,088280,9,no_slot,no_slot,Y,Y,breakout_prev_high close=2850.00 prior20_high=2700.00 vol=45,NA,N,NA,,,,na,replay_only,na,N,N,,,,2850,replay,9.8755,2,+393.78,N
2026-09-10,daytrading_3methods_breakout,,069540,10,no_slot,no_slot,Y,Y,breakout_prev_high close=3810.00 prior20_high=3640.00 vol=69,NA,N,NA,,,,na,replay_only,na,N,N,,,,3810,replay,8.9586,2,+347.93,N
2026-09-10,minervini_volume_dryup,,073240,1,held,held,N,Y,volume_dryup recent/base=0.33 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,7100,replay,0.33,0.7,-52.86,N
2026-09-10,minervini_volume_dryup,,006360,2,bought,bought,Y,Y,volume_dryup recent/base=0.57 ≤ 0.70,Y,Y,Y,1,09:02:49,09:02:49,agree_Y,agree_Y,agree_Y,N,N,Y,Y,35550,35550,log,0.57,0.7,-18.57,
2026-09-10,minervini_volume_dryup,,119850,3,no_slot,no_slot,Y,Y,volume_dryup recent/base=0.61 ≤ 0.70,NA,N,NA,,,,na,replay_only,na,N,N,,,,48300,replay,0.61,0.7,-12.86,N
2026-09-10,minervini_volume_dryup,,098120,4,no_slot,no_slot,Y,Y,volume_dryup recent/base=0.49 ≤ 0.70,NA,N,NA,,,,na,replay_only,na,N,N,,,,47900,replay,0.49,0.7,-30.00,N
2026-09-10,minervini_volume_dryup,,093320,5,no_slot,no_slot,Y,Y,volume_dryup recent/base=0.63 ≤ 0.70,NA,N,NA,,,,na,replay_only,na,N,N,,,,141700,replay,0.63,0.7,-10.00,N
2026-09-10,book_pullback_ma20,,025980,1,bought,bought,N,Y,daily_ma20_pull ma20=5051.00 low=5090.00 close=5220.00,Y,Y,Y,1,09:38:28,09:38:28,agree_Y,agree_Y,agree_Y,N,N,Y,Y,5220,5220,log,,,,
2026-09-10,book_pullback_ma20,,032820,2,no_slot,no_slot,N,Y,daily_ma20_pull ma20=11734.50 low=11950.00 close=14320.00,NA,NA,NA,,,,na,na,na,N,N,,,,14320,replay,,,,
2026-09-10,book_pullback_ma20,,413630,3,no_slot,no_slot,N,Y,daily_ma20_pull ma20=3828.50 low=3895.00 close=3970.00,NA,NA,NA,,,,na,na,na,N,N,,,,3970,replay,,,,
2026-09-10,book_pullback_ma20,,003530,4,no_slot,no_slot,N,Y,daily_ma20_pull ma20=4812.75 low=4790.00 close=4845.00,NA,NA,NA,,,,na,na,na,N,N,,,,4845,replay,,,,
2026-09-10,book_pullback_ma20,,396300,5,no_slot,no_slot,N,Y,daily_ma20_pull ma20=4790.25 low=4855.00 close=5070.00,NA,NA,NA,,,,na,na,na,N,N,,,,5070,replay,,,,
2026-09-10,book_pullback_ma20,,003350,6,held,held,N,Y,daily_ma20_pull ma20=12663.50 low=12690.00 close=13340.00,NA,NA,NA,,,,na,na,na,N,N,,,,13340,replay,,,,
2026-09-10,book_pullback_ma20,,201490,7,no_slot,no_slot,N,Y,daily_ma20_pull ma20=2477.50 low=2500.00 close=2775.00,NA,NA,NA,,,,na,na,na,N,N,,,,2775,replay,,,,
2026-09-10,book_pullback_ma20,,094480,8,no_slot,no_slot,N,Y,daily_ma20_pull ma20=5736.00 low=5650.00 close=5810.00,NA,NA,NA,,,,na,na,na,N,N,,,,5810,replay,,,,
2026-09-10,book_pullback_ma20,,059120,9,no_slot,no_slot,N,Y,daily_ma20_pull ma20=6817.00 low=6880.00 close=7030.00,NA,NA,NA,,,,na,na,na,N,N,,,,7030,replay,,,,
2026-09-10,book_pullback_ma20,,026940,10,no_slot,no_slot,N,Y,daily_ma20_pull ma20=2175.50 low=2205.00 close=2260.00,NA,NA,NA,,,,na,na,na,N,N,,,,2260,replay,,,,
2026-09-10,book_pullback_ma5,,012210,1,bought,bought,Y,Y,ma5_pullback ma5=9990.00 low=10040.00 close=13030.00,Y,Y,Y,1,09:04:00,09:04:00,agree_Y,agree_Y,agree_Y,N,N,Y,Y,13030,13030,log,,,,
2026-09-10,book_pullback_ma5,,004770,2,slot_available,slot_available,Y,Y,ma5_pullback ma5=2143.00 low=2130.00 close=2260.00,Y,Y,Y,3,09:04:00,09:14:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,2260,2260,log,,,,
2026-09-10,book_pullback_ma5,,023790,3,bought,bought,Y,Y,ma5_pullback ma5=1546.00 low=1516.00 close=1682.00,Y,Y,Y,3,09:04:00,09:14:07,agree_Y,agree_Y,agree_Y,N,N,Y,Y,1682,1682,log,,,,
2026-09-10,book_pullback_ma5,,289080,4,bought,bought,Y,Y,ma5_pullback ma5=2410.00 low=2450.00 close=2635.00,Y,Y,Y,2,09:04:01,09:09:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,2635,2635,log,,,,
2026-09-10,book_pullback_ma5,,387690,5,slot_available,slot_available,Y,Y,ma5_pullback ma5=16868.00 low=16940.00 close=17550.00,Y,Y,Y,2,09:04:01,09:09:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,17550,17550,log,,,,
2026-09-10,book_pullback_ma5,,036540,6,slot_available,slot_available,Y,Y,ma5_pullback ma5=5982.00 low=6010.00 close=6630.00,Y,Y,Y,2,09:04:01,09:09:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,6630,6630,log,,,,
2026-09-10,book_pullback_ma5,,001510,7,slot_available,slot_available,Y,Y,ma5_pullback ma5=2453.00 low=2455.00 close=2515.00,Y,Y,Y,2,09:04:01,09:09:07,agree_Y,agree_Y,agree_Y,N,N,Y,Y,2515,2515,log,,,,
2026-09-10,book_pullback_ma5,,452260,8,slot_available,slot_available,Y,Y,ma5_pullback ma5=2350.00 low=2340.00 close=2565.00,Y,Y,Y,2,09:04:02,09:09:07,agree_Y,agree_Y,agree_Y,N,N,Y,Y,2565,2565,log,,,,
2026-09-10,book_pullback_ma5,,003530,9,slot_available,slot_available,Y,Y,ma5_pullback ma5=4882.00 low=4790.00 close=4845.00,Y,Y,Y,2,09:04:02,09:09:07,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4845,4845,log,,,,
2026-09-10,book_pullback_ma5,,093370,10,slot_available,slot_available,Y,Y,ma5_pullback ma5=12794.00 low=12910.00 close=13350.00,Y,Y,Y,2,09:04:02,09:09:07,agree_Y,agree_Y,agree_Y,N,N,Y,Y,13350,13350,log,,,,
2026-09-10,rs_leader,shadow,049080,1,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,1,09:04:38,09:04:38,agree_Y,agree_Y,agree_Y,N,N,Y,Y,8680,8680,log,,,,
2026-09-10,rs_leader,shadow,001210,2,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,12070,replay,,,,
2026-09-10,rs_leader,shadow,002780,3,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,7260,replay,,,,
2026-09-10,rs_leader,shadow,079650,4,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,7830,replay,,,,
2026-09-10,rs_leader,shadow,159010,5,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,24200,replay,,,,
2026-09-10,rs_leader,shadow,204840,6,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,2,09:04:38,09:09:44,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4990,4990,log,,,,
2026-09-10,rs_leader,shadow,001290,7,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:04:38,09:14:43,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4500,4500,log,,,,
2026-09-10,rs_leader,shadow,024850,8,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,15030,replay,,,,
2026-09-10,rs_leader,shadow,060230,9,bought,bought,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:04:38,15:17:18,agree_Y,agree_Y,agree_Y,N,N,Y,Y,1337,1337,log,,,,
2026-09-10,rs_leader,shadow,300120,10,slot_available,no_slot,Y,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,2,09:04:38,09:09:44,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,3390,3390,log,,,,
2026-09-11,elder_ema_pullback,,009150,1,slot_available,slot_available,Y,N,rule_not_met,N,N,N,,,,agree_N,agree_N,agree_N,N,N,,,,,log,,,,
2026-09-11,elder_ema_pullback,,034730,2,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=584000<=ema13*1.02 close=6120,Y,Y,Y,80,09:05:26,15:29:20,agree_Y,agree_Y,agree_Y,N,N,Y,Y,612000,612000,log,,,,
2026-09-11,elder_ema_pullback,,009155,3,slot_available,slot_available,Y,N,rule_not_met,N,N,N,,,,agree_N,agree_N,agree_N,N,N,,,,,log,,,,
2026-09-11,elder_ema_pullback,,002380,4,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=481500<=ema13*1.02 close=4950,Y,Y,Y,80,09:05:26,15:29:20,agree_Y,agree_Y,agree_Y,N,N,Y,Y,495000,495000,log,,,,
2026-09-11,elder_ema_pullback,,128940,5,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=475000<=ema13*1.02 close=4815,Y,Y,Y,80,09:05:26,15:29:21,agree_Y,agree_Y,agree_Y,N,N,Y,Y,481500,481500,log,,,,
2026-09-11,elder_ema_pullback,,028260,6,slot_available,slot_available,Y,N,rule_not_met,N,N,N,,,,agree_N,agree_N,agree_N,N,N,,,,,log,,,,
2026-09-11,elder_ema_pullback,,298020,7,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=328000<=ema13*1.02 close=3430,Y,Y,Y,80,09:05:26,15:29:21,agree_Y,agree_Y,agree_Y,N,N,Y,Y,343000,343000,log,,,,
2026-09-11,elder_ema_pullback,,357780,8,slot_available,slot_available,Y,N,rule_not_met,N,N,N,,,,agree_N,agree_N,agree_N,N,N,,,,,log,,,,
2026-09-11,elder_ema_pullback,,131290,9,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=256000<=ema13*1.02 close=3065,Y,Y,Y,80,09:05:26,15:29:21,agree_Y,agree_Y,agree_Y,N,N,Y,Y,306500,306500,log,,,,
2026-09-11,elder_ema_pullback,,064760,10,held,held,N,Y,triple_screen_ema_pullback low=252000<=ema13*1.02 close=2715,NA,NA,NA,,,,na,na,na,N,N,,,,271500,replay,,,,
2026-09-11,book_envelope_200d,,131290,1,bought,bought,Y,Y,envelope_200d_high close=306500 >= env_upper=273405 200d_hig,Y,Y,Y,6,09:01:13,09:25:37,agree_Y,agree_Y,agree_Y,N,N,Y,Y,306500,306500,log,,,,
2026-09-11,daytrading_3methods_breakout,,006880,1,bought,bought,N,Y,breakout_prev_high close=4730.00 prior20_high=4575.00 vol=13,Y,Y,Y,1,09:01:49,09:01:49,agree_Y,agree_Y,agree_Y,N,N,N,Y,4730,4730,log,85.927,2,+4196.35,
2026-09-11,daytrading_3methods_breakout,,117580,2,bought,bought,N,Y,breakout_prev_high close=7510.00 prior20_high=7400.00 vol=49,Y,Y,Y,1,09:16:29,09:16:29,agree_Y,agree_Y,agree_Y,N,N,N,Y,7510,7510,log,69.7022,2,+3385.11,
2026-09-11,daytrading_3methods_breakout,,073010,3,no_slot,no_slot,N,Y,breakout_prev_high close=3350.00 prior20_high=3070.00 vol=62,NA,NA,NA,,,,na,na,na,N,N,,,,3350,replay,53.0982,2,+2554.91,N
2026-09-11,daytrading_3methods_breakout,,004090,4,no_slot,no_slot,N,Y,breakout_prev_high close=12740.00 prior20_high=12200.00 vol=,NA,NA,NA,,,,na,na,na,N,N,,,,12740,replay,49.7012,2,+2385.06,N
2026-09-11,daytrading_3methods_breakout,,014530,5,no_slot,no_slot,N,Y,breakout_prev_high close=3415.00 prior20_high=3320.00 vol=64,NA,NA,NA,,,,na,na,na,N,N,,,,3415,replay,48.0083,2,+2300.41,N
2026-09-11,daytrading_3methods_breakout,,452450,6,no_slot,no_slot,N,Y,breakout_prev_high close=4925.00 prior20_high=4495.00 vol=54,NA,NA,NA,,,,na,na,na,N,N,,,,4925,replay,42.0092,2,+2000.46,N
2026-09-11,daytrading_3methods_breakout,,0011A0,7,no_slot,no_slot,N,Y,breakout_prev_high close=11700.00 prior20_high=11110.00 vol=,NA,NA,NA,,,,na,na,na,N,N,,,,11700,replay,39.6025,2,+1880.13,N
2026-09-11,daytrading_3methods_breakout,,053050,8,no_slot,no_slot,N,Y,breakout_prev_high close=2065.00 prior20_high=2010.00 vol=39,NA,NA,NA,,,,na,na,na,N,N,,,,2065,replay,36.7373,2,+1736.86,N
2026-09-11,daytrading_3methods_breakout,,100590,9,no_slot,no_slot,N,Y,breakout_prev_high close=4970.00 prior20_high=4355.00 vol=10,NA,NA,NA,,,,na,na,na,N,N,,,,4970,replay,33.4938,2,+1574.69,N
2026-09-11,daytrading_3methods_breakout,,000440,10,no_slot,no_slot,N,Y,breakout_prev_high close=13550.00 prior20_high=13490.00 vol=,NA,NA,NA,,,,na,na,na,N,N,,,,13550,replay,29.5415,2,+1377.07,N
2026-09-11,minervini_volume_dryup,,006340,1,no_slot,no_slot,N,Y,volume_dryup recent/base=0.17 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,13530,replay,0.17,0.7,-75.71,N
2026-09-11,minervini_volume_dryup,,073240,2,held,held,N,Y,volume_dryup recent/base=0.39 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,7680,replay,0.39,0.7,-44.29,N
2026-09-11,minervini_volume_dryup,,006360,3,held,held,N,Y,volume_dryup recent/base=0.53 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,37250,replay,0.53,0.7,-24.29,N
2026-09-11,minervini_volume_dryup,,119850,4,no_slot,no_slot,N,Y,volume_dryup recent/base=0.65 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,51200,replay,0.65,0.7,-7.14,N
2026-09-11,minervini_volume_dryup,,098120,5,no_slot,no_slot,N,Y,volume_dryup recent/base=0.56 ≤ 0.70,NA,NA,NA,,,,na,na,na,N,N,,,,51000,replay,0.56,0.7,-20.00,N
2026-09-11,book_pullback_ma20,,025980,1,held,held,N,Y,daily_ma20_pull ma20=5114.50 low=5080.00 close=5240.00,NA,NA,NA,,,,na,na,na,N,N,,,,5240,replay,,,,
2026-09-11,book_pullback_ma20,,093370,2,slot_available,slot_available,N,Y,daily_ma20_pull ma20=12623.50 low=12700.00 close=13240.00,Y,Y,Y,2,11:10:31,13:40:48,agree_Y,agree_Y,agree_Y,N,N,Y,Y,13240,13240,log,,,,
2026-09-11,book_pullback_ma20,,125490,3,bought,bought,N,Y,daily_ma20_pull ma20=11028.00 low=10850.00 close=11070.00,Y,Y,Y,1,11:10:31,11:10:31,agree_Y,agree_Y,agree_Y,N,N,Y,Y,11070,11070,log,,,,
2026-09-11,book_pullback_ma20,,413630,4,slot_available,slot_available,N,Y,daily_ma20_pull ma20=3838.50 low=3845.00 close=4200.00,Y,Y,Y,1,13:40:49,13:40:49,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4200,4200,log,,,,
2026-09-11,book_pullback_ma20,,005880,5,held,held,N,Y,daily_ma20_pull ma20=2074.40 low=2045.00 close=2110.00,NA,NA,NA,,,,na,na,na,N,N,,,,2110,replay,,,,
2026-09-11,book_pullback_ma20,,232140,6,bought,bought,N,Y,daily_ma20_pull ma20=11293.00 low=11500.00 close=12200.00,Y,Y,Y,1,13:40:49,13:40:49,agree_Y,agree_Y,agree_Y,N,N,Y,Y,12200,12200,log,,,,
2026-09-11,book_pullback_ma20,,006910,7,no_slot,no_slot,N,Y,daily_ma20_pull ma20=7213.00 low=7320.00 close=7640.00,NA,NA,NA,,,,na,na,na,N,N,,,,7640,replay,,,,
2026-09-11,book_pullback_ma20,,000370,8,no_slot,no_slot,N,Y,daily_ma20_pull ma20=7843.00 low=7890.00 close=8380.00,NA,NA,NA,,,,na,na,na,N,N,,,,8380,replay,,,,
2026-09-11,book_pullback_ma20,,078150,9,no_slot,no_slot,N,Y,daily_ma20_pull ma20=1953.40 low=1950.00 close=2085.00,NA,NA,NA,,,,na,na,na,N,N,,,,2085,replay,,,,
2026-09-11,book_pullback_ma20,,019010,10,no_slot,no_slot,N,Y,daily_ma20_pull ma20=4670.25 low=4630.00 close=4875.00,NA,NA,NA,,,,na,na,na,N,N,,,,4875,replay,,,,
2026-09-11,book_pullback_ma5,,079650,1,slot_available,slot_available,Y,Y,ma5_pullback ma5=7398.00 low=7490.00 close=8040.00,Y,Y,Y,6,09:03:37,09:28:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,8040,8040,log,,,,
2026-09-11,book_pullback_ma5,,032940,2,slot_available,slot_available,Y,Y,ma5_pullback ma5=10132.00 low=10090.00 close=10500.00,Y,Y,Y,6,09:03:37,09:28:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,10500,10500,log,,,,
2026-09-11,book_pullback_ma5,,388050,3,bought,bought,Y,Y,ma5_pullback ma5=10712.00 low=10640.00 close=11180.00,Y,Y,Y,5,09:03:37,09:23:09,agree_Y,agree_Y,agree_Y,N,N,Y,Y,11180,11180,log,,,,
2026-09-11,book_pullback_ma5,,008970,4,held,held,N,Y,ma5_pullback ma5=1163.80 low=1156.00 close=1177.00,NA,NA,NA,,,,na,na,na,N,N,,,,1177,replay,,,,
2026-09-11,book_pullback_ma5,,078150,5,held,held,N,Y,ma5_pullback ma5=1978.00 low=1950.00 close=2085.00,NA,NA,NA,,,,na,na,na,N,N,,,,2085,replay,,,,
2026-09-11,book_pullback_ma5,,092790,6,bought,bought,Y,Y,ma5_pullback ma5=13408.00 low=13460.00 close=14370.00,Y,Y,Y,6,09:03:37,09:28:06,agree_Y,agree_Y,agree_Y,N,N,Y,Y,14370,14370,log,,,,
2026-09-11,book_pullback_ma5,,006910,7,slot_available,no_slot,Y,Y,ma5_pullback ma5=7354.00 low=7320.00 close=7640.00,Y,Y,Y,5,09:03:37,09:23:10,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,7640,7640,log,,,,
2026-09-11,book_pullback_ma5,,125490,8,slot_available,no_slot,Y,Y,ma5_pullback ma5=10812.00 low=10850.00 close=11070.00,Y,Y,Y,5,09:03:37,09:23:10,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,11070,11070,log,,,,
2026-09-11,book_pullback_ma5,,356680,9,slot_available,no_slot,Y,Y,ma5_pullback ma5=11866.00 low=11920.00 close=12360.00,Y,Y,Y,5,09:03:37,09:23:10,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,12360,12360,log,,,,
2026-09-11,book_pullback_ma5,,452450,10,slot_available,no_slot,Y,Y,ma5_pullback ma5=4323.00 low=4250.00 close=4925.00,Y,Y,Y,5,09:03:37,09:23:10,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,4925,4925,log,,,,
2026-09-11,rs_leader,shadow,049080,1,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,8420,replay,,,,
2026-09-11,rs_leader,shadow,001210,2,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,11950,replay,,,,
2026-09-11,rs_leader,shadow,079650,3,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,8040,replay,,,,
2026-09-11,rs_leader,shadow,159010,4,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,23500,replay,,,,
2026-09-11,rs_leader,shadow,024850,5,held,held,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),NA,NA,NA,,,,na,na,na,N,N,,,,16590,replay,,,,
2026-09-11,rs_leader,shadow,351320,6,bought,bought,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:14:04,09:23:46,agree_Y,agree_Y,agree_Y,N,N,Y,Y,4160,4160,log,,,,
2026-09-11,rs_leader,shadow,069540,7,bought,bought,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,4,09:14:04,09:38:44,agree_Y,agree_Y,agree_Y,N,N,Y,Y,3925,3925,log,,,,
2026-09-11,rs_leader,shadow,214680,8,slot_available,no_slot,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:14:04,09:33:50,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,5040,5040,log,,,,
2026-09-11,rs_leader,shadow,131290,9,slot_available,no_slot,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:14:04,09:33:50,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,306500,306500,log,,,,
2026-09-11,rs_leader,shadow,020120,10,slot_available,no_slot,N,Y,절대상승추세(종가>MA20·종가>MA60·MA20>MA60·60일수익>0),Y,Y,Y,3,09:14:04,09:33:50,agree_Y,agree_Y,agree_Y,N,Y,Y,Y,8400,8400,log,,,,
2026-09-14,elder_ema_pullback,,000660,1,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=1768000<=ema13*1.02 close=181,Y,Y,Y,79,09:06:10,15:27:01,agree_Y,agree_Y,agree_Y,N,N,Y,Y,1812000,1812000,log,,,,
2026-09-14,elder_ema_pullback,,009150,2,slot_available,slot_available,Y,N,rule_not_met,N,N,N,,,,agree_N,agree_N,agree_N,N,N,,,,,log,,,,
2026-09-14,elder_ema_pullback,,402340,3,slot_available,slot_available,Y,N,rule_not_met,N,N,N,,,,agree_N,agree_N,agree_N,N,N,,,,,log,,,,
2026-09-14,elder_ema_pullback,,000810,4,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=635000<=ema13*1.02 close=6860,Y,Y,Y,79,09:06:10,15:27:01,agree_Y,agree_Y,agree_Y,N,N,Y,Y,686000,686000,log,,,,
2026-09-14,elder_ema_pullback,,034730,5,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=575000<=ema13*1.02 close=5850,Y,Y,Y,79,09:06:10,15:27:01,agree_Y,agree_Y,agree_Y,N,N,Y,Y,585000,585000,log,,,,
2026-09-14,elder_ema_pullback,,006400,6,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=541000<=ema13*1.02 close=5450,Y,Y,Y,79,09:06:10,15:27:01,agree_Y,agree_Y,agree_Y,N,N,Y,Y,545000,545000,log,,,,
2026-09-14,elder_ema_pullback,,002380,7,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=477500<=ema13*1.02 close=4855,Y,Y,Y,79,09:06:10,15:27:01,agree_Y,agree_Y,agree_Y,N,N,Y,Y,485500,485500,log,,,,
2026-09-14,elder_ema_pullback,,039030,8,held,held,N,Y,triple_screen_ema_pullback low=435000<=ema13*1.02 close=4455,NA,NA,NA,,,,na,na,na,N,N,,,,445500,replay,,,,
2026-09-14,elder_ema_pullback,,131290,9,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=259500<=ema13*1.02 close=2605,Y,Y,Y,79,09:06:10,15:27:01,agree_Y,agree_Y,agree_Y,N,N,Y,Y,260500,260500,log,,,,
2026-09-14,elder_ema_pullback,,267250,10,slot_available,slot_available,Y,Y,triple_screen_ema_pullback low=238000<=ema13*1.02 close=2475,Y,Y,Y,79,09:06:10,15:27:01,agree_Y,agree_Y,agree_Y,N,N,Y,Y,247500,247500,log,,,,
2026-09-14,book_envelope_200d,,098120,1,bought,bought,Y,Y,envelope_200d_high close=55800 >= env_upper=50017 200d_high ,Y,Y,Y,26,09:01:42,11:02:43,agree_Y,agree_Y,agree_Y,N,N,Y,Y,55800,55800,log,,,,
2026-09-14,daytrading_3methods_breakout,,203650,1,slot_available,slot_available,Y,Y,breakout_prev_high close=2620.00 prior20_high=2290.00 vol=51,Y,Y,Y,1,09:02:20,09:02:20,agree_Y,agree_Y,agree_Y,N,N,N,Y,2620,2620,log,61.3758,2,+2968.79,
2026-09-14,daytrading_3methods_breakout,,0015S0,2,bought,bought,Y,Y,breakout_prev_high close=7900.00 prior20_high=7620.00 vol=78,Y,Y,Y,1,09:02:21,09:02:21,agree_Y,agree_Y,agree_Y,N,N,N,Y,7900,7900,log,60.909,2,+2945.45,
2026-09-14,daytrading_3methods_breakout,,352940,3,no_slot,no_slot,Y,Y,breakout_prev_high close=2225.00 prior20_high=2145.00 vol=51,NA,N,NA,,,,na,replay_only,na,N,N,,,,2225,replay,48.8601,2,+2343.01,N
2026-09-14,daytrading_3methods_breakout,,356890,4,no_slot,no_slot,Y,Y,breakout_prev_high close=2585.00 prior20_high=2570.00 vol=10,NA,N,NA,,,,na,replay_only,na,N,N,,,,2585,replay,38.1871,2,+1809.35,N
2026-09-14,daytrading_3methods_breakout,,115500,5,no_slot,no_slot,Y,Y,breakout_prev_high close=9950.00 prior20_high=9910.00 vol=21,NA,N,NA,,,,na,replay_only,na,N,N,,,,9950,replay,28.7927,2,+1339.63,N
2026-09-14,daytrading_3methods_breakout,,446540,6,no_slot,no_slot,Y,Y,breakout_prev_high close=8430.00 prior20_high=8350.00 vol=54,NA,N,NA,,,,na,replay_only,na,N,N,,,,8430,replay,23.0602,2,+1053.01,N
2026-09-14,daytrading_3methods_breakout,,0011A0,7,no_slot,no_slot,Y,Y,breakout_prev_high close=13100.00 prior20_high=12860.00 vol=,NA,N,NA,,,,na,replay_only,na,N,N,,,,13100,replay,21.7883,2,+989.42,N
2026-09-14,daytrading_3methods_breakout,,060570,8,no_slot,no_slot,Y,Y,breakout_prev_high close=5040.00 prior20_high=4945.00 vol=30,NA,N,NA,,,,na,replay_only,na,N,N,,,,5040,replay,20.3471,2,+917.35,N
2026-09-14,daytrading_3methods_breakout,,431190,9,no_slot,no_slot,Y,Y,breakout_prev_high close=3810.00 prior20_high=3390.00 vol=49,NA,N,NA,,,,na,replay_only,na,N,N,,,,3810,replay,18.2592,2,+812.96,N
