arm,lot_id,tier,strategy,code,entry_date,entry_basis,entry_price,qty,qty_basis,notional_won,signal_basis,crash_blocked,lift_time,d5_flags,other_holder_live,buy_id,is_repeat_while_open,open_lot_seq,days_since_open_lot,exit_status,exit_reason,exit_phase,exit_date,exit_price,ret_pct,hold_days,pnl_won,flags
B1,B1-0121,main,book_pullback_ma5,457370,2026-09-23,band_touch,11514,86,amount,990204,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,11290,-1.95,0,-19264,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1,B1-0122,main,daytrading_3methods_breakout,049470,2026-09-23,D_open,3100,322,amount,998200,replay,N,,,,,N,1,,open,open,,2026-09-23,2965,-4.35,0,-43470,mark_to_market(마지막 종가)
B1,B1-0123,main,daytrading_3methods_breakout,051370,2026-09-23,D_open,7150,139,amount,993850,log,N,,,,,N,1,,open,open,,2026-09-23,7000,-2.10,0,-20850,mark_to_market(마지막 종가)
B1,B1-0124,main,daytrading_3methods_breakout,067280,2026-09-23,D_open,25800,38,amount,980400,replay,N,,,,,N,1,,open,open,,2026-09-23,25950,+0.58,0,5700,mark_to_market(마지막 종가)
B1,B1-0125,main,daytrading_3methods_breakout,068930,2026-09-23,D_open,9700,103,amount,999100,replay,N,,,,,N,1,,open,open,,2026-09-23,9600,-1.03,0,-10300,mark_to_market(마지막 종가)
B1,B1-0126,main,daytrading_3methods_breakout,085670,2026-09-23,D_open,3160,316,amount,998560,replay,N,,,,,N,1,,open,open,,2026-09-23,3105,-1.74,0,-17380,mark_to_market(마지막 종가)
B1,B1-0127,main,daytrading_3methods_breakout,299170,2026-09-23,D_open,1588,629,amount,998852,log,N,,,,,N,1,,closed,sl,entry_day,2026-09-23,1429.2,-10.00,0,-99885,
B1,B1-0128,main,daytrading_3methods_breakout,303810,2026-09-23,band_touch,3126.05,319,amount,997210,log,N,,,,,N,1,,open,open,,2026-09-23,2800,-10.43,0,-104010,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1,B1-0129,main,daytrading_3methods_breakout,393210,2026-09-23,D_open,3310,302,amount,999620,log,N,,,,,N,1,,closed,tp,entry_day,2026-09-23,3641,+10.00,0,99962,
B1,B1-0130,main,daytrading_3methods_breakout,439580,2026-09-23,D_open,3050,327,amount,997350,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-23,2745,-10.00,0,-99735,
B1,B1-0131,main,daytrading_3methods_breakout,486990,2026-09-23,band_touch,23226.5,43,amount,998740,replay,N,,,,,N,1,,open,open,,2026-09-23,20350,-12.38,0,-123690,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1,B1-0132,main,deep_mr_dev20,298380,2026-09-23,D_open,49700,20,amount,994000,log,N,,,,,N,1,,open,open,,2026-09-23,50800,+2.21,0,22000,mark_to_market(마지막 종가)
B1,B1-0133,main,deep_mr_dev20,475830,2026-09-23,D_open,25550,39,amount,996450,log,N,,,,,N,1,,open,open,,2026-09-23,25000,-2.15,0,-21450,mark_to_market(마지막 종가)
B1,B1-0134,main,elder_ema_pullback,003670,2026-09-23,band_touch,187900,5,amount,939500,replay,N,,,,,N,1,,open,open,,2026-09-23,179900,-4.26,0,-40000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1,B1-0135,main,elder_ema_pullback,010950,2026-09-23,band_touch,157000,6,amount,942000,log,N,,,,,N,1,,open,open,,2026-09-23,155600,-0.89,0,-8400,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1,B1-0136,main,elder_ema_pullback,128940,2026-09-23,band_touch,509000,1,amount,509000,log,N,,,,,N,1,,open,open,,2026-09-23,520000,+2.16,0,11000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1,B1-0137,main,elder_ema_pullback,357780,2026-09-23,band_touch,348000,2,amount,696000,log,N,,,,,N,1,,open,open,,2026-09-23,370000,+6.32,0,44000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1,B1-0138,main,elder_ema_pullback,443060,2026-09-23,D_open,247000,4,amount,988000,replay,N,,,,,Y,2,1,open,open,,2026-09-23,239000,-3.24,0,-32000,mark_to_market(마지막 종가)
B1,B1-0139,main,minervini_volume_dryup,002990,2026-09-23,D_open,13410,74,amount,992340,replay,N,,,,,Y,2,2,open,open,,2026-09-23,13010,-2.98,0,-29600,mark_to_market(마지막 종가)
B1,B1-0140,main,minervini_volume_dryup,006340,2026-09-23,D_open,13860,72,amount,997920,log,N,,,book_pullback_ma20(09-21),,Y,3,2,open,open,,2026-09-23,13490,-2.67,0,-26640,mark_to_market(마지막 종가)
B1,B1-0141,main,minervini_volume_dryup,006360,2026-09-23,D_open,37400,26,amount,972400,replay,N,,,,,Y,3,2,closed,sl,entry_day,2026-09-23,34408,-8.00,0,-77792,
B1,B1-0142,main,minervini_volume_dryup,007340,2026-09-23,D_open,49600,20,amount,992000,log,N,,,,,Y,3,2,open,open,,2026-09-23,47900,-3.43,0,-34000,mark_to_market(마지막 종가)
B1,B1-0143,main,minervini_volume_dryup,028670,2026-09-23,D_open,5760,173,amount,996480,log,N,,,,,Y,2,1,open,open,,2026-09-23,5600,-2.78,0,-27680,mark_to_market(마지막 종가)
B1,B1-0144,main,minervini_volume_dryup,088350,2026-09-23,D_open,5640,177,amount,998280,log,N,,,,,Y,3,2,open,open,,2026-09-23,5640,+0.00,0,0,mark_to_market(마지막 종가)
B1,B1-0145,main,minervini_volume_dryup,090430,2026-09-23,D_open,141000,7,amount,987000,log,N,,,,,Y,3,2,open,open,,2026-09-23,142500,+1.06,0,10500,mark_to_market(마지막 종가)
B1,B1-0146,main,minervini_volume_dryup,161890,2026-09-23,D_open,144300,6,amount,865800,log,N,,,,,Y,2,1,open,open,,2026-09-23,147000,+1.87,0,16200,mark_to_market(마지막 종가)
B1,B1-0147,main,minervini_volume_dryup,181710,2026-09-23,D_open,57200,17,amount,972400,log,N,,,,,N,1,,open,open,,2026-09-23,56000,-2.10,0,-20400,mark_to_market(마지막 종가)
B1,B1-0148,main,minervini_volume_dryup,241710,2026-09-23,D_open,125300,7,amount,877100,replay,N,,,,,Y,2,1,open,open,,2026-09-23,127300,+1.60,0,14000,mark_to_market(마지막 종가)
B1,B1-0149,main,rs_leader,001820,2026-09-23,D_open,151200,6,amount,907200,log,N,,throttle_delay,,,Y,2,1,open,open,,2026-09-23,146900,-2.84,0,-25800,mark_to_market(마지막 종가)
B1,B1-0150,main,rs_leader,006340,2026-09-23,D_open,13860,72,amount,997920,log,N,,throttle,book_pullback_ma20(09-21),,Y,2,2,open,open,,2026-09-23,13490,-2.67,0,-26640,mark_to_market(마지막 종가)
B1,B1-0151,main,rs_leader,017900,2026-09-23,D_open,10230,97,amount,992310,replay,N,,,,,Y,3,2,open,open,,2026-09-23,9880,-3.42,0,-33950,mark_to_market(마지막 종가)
B1,B1-0152,main,rs_leader,024840,2026-09-23,band_touch,6622.9,150,amount,993435,log,N,,throttle_delay,,,Y,3,2,open,open,,2026-09-23,6350,-4.12,0,-40935,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1,B1-0153,main,rs_leader,032580,2026-09-23,D_open,6460,154,amount,994840,log,N,,,,,Y,2,1,open,open,,2026-09-23,7020,+8.67,0,86240,mark_to_market(마지막 종가)
B1,B1-0154,main,rs_leader,036930,2026-09-23,D_open,205500,4,amount,822000,log,N,,throttle,elder_ema_pullback(09-17),,Y,3,2,open,open,,2026-09-23,209500,+1.95,0,16000,mark_to_market(마지막 종가)
B1,B1-0155,main,rs_leader,064290,2026-09-23,D_open,56200,17,amount,955400,log,N,,throttle_delay,,,N,1,,open,open,,2026-09-23,54800,-2.49,0,-23800,mark_to_market(마지막 종가)
B1,B1-0156,main,rs_leader,131290,2026-09-23,D_open,280000,3,amount,840000,log,N,,throttle,elder_ema_pullback(09-22),,N,1,,open,open,,2026-09-23,289000,+3.21,0,27000,mark_to_market(마지막 종가)
B1,B1-0157,main,rs_leader,159010,2026-09-23,D_open,24900,40,amount,996000,log,N,,throttle,,,N,1,,closed,tp,entry_day,2026-09-23,28635,+15.00,0,149400,
B1,B1-0158,main,rs_leader,222800,2026-09-23,D_open,148200,6,amount,889200,log,N,,throttle,elder_ema_pullback(09-09),,N,1,,open,open,,2026-09-23,149500,+0.88,0,7800,mark_to_market(마지막 종가)
B1_ext,B1X-0000,ext,book_pullback_ma20,006660,2026-09-21,D_open,13270,75,amount,995250,replay,N,,,,,N,1,,open,open,,2026-09-23,12430,-6.33,2,-63000,mark_to_market(마지막 종가)
B1_ext,B1X-0001,ext,book_pullback_ma20,012200,2026-09-21,D_open,3930,254,amount,998220,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-23,3280,-16.54,2,-165100,sl_gap_open(라이브는 09:05 이후 가격)
B1_ext,B1X-0002,ext,book_pullback_ma20,012860,2026-09-21,D_open,2420,413,amount,999460,replay,N,,,,,N,1,,open,open,,2026-09-23,2275,-5.99,2,-59885,mark_to_market(마지막 종가)
B1_ext,B1X-0003,ext,book_pullback_ma20,041960,2026-09-21,D_open,9910,100,amount,991000,replay,N,,,,,N,1,,open,open,,2026-09-23,9850,-0.61,2,-6000,mark_to_market(마지막 종가)
B1_ext,B1X-0004,ext,book_pullback_ma20,056080,2026-09-21,D_open,12510,79,amount,988290,replay,N,,,,,N,1,,open,open,,2026-09-23,11930,-4.64,2,-45820,mark_to_market(마지막 종가)
B1_ext,B1X-0005,ext,book_pullback_ma20,091580,2026-09-21,D_open,22550,44,amount,992200,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-22,20746,-8.00,1,-79376,
B1_ext,B1X-0006,ext,book_pullback_ma20,131970,2026-09-21,band_touch,86961,11,amount,956571,replay,N,,,,,N,1,,closed,tp,open0900,2026-09-22,98500,+13.27,1,126929,entry_day_touch_skipped(진입 시각 불명) · gap_tp_open
B1_ext,B1X-0007,ext,book_pullback_ma20,263750,2026-09-21,D_open,34550,28,amount,967400,replay,N,,,,,N,1,,open,open,,2026-09-23,33900,-1.88,2,-18200,mark_to_market(마지막 종가)
B1_ext,B1X-0008,ext,book_pullback_ma20,264850,2026-09-21,D_open,5880,170,amount,999600,replay,N,,,,,N,1,,open,open,,2026-09-23,5720,-2.72,2,-27200,mark_to_market(마지막 종가)
B1_ext,B1X-0009,ext,book_pullback_ma20,393890,2026-09-21,D_open,10200,98,amount,999600,replay,N,,,,,N,1,,open,open,,2026-09-23,10530,+3.24,2,32340,mark_to_market(마지막 종가)
B1_ext,B1X-0010,ext,book_pullback_ma5,0015N0,2026-09-21,D_open,13670,73,amount,997910,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-21,13259.9,-3.00,0,-29937,
B1_ext,B1X-0011,ext,book_pullback_ma5,012200,2026-09-21,D_open,3930,254,amount,998220,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-21,3812.1,-3.00,0,-29947,
B1_ext,B1X-0012,ext,book_pullback_ma5,033790,2026-09-21,band_touch,8080,123,amount,993840,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-22,7837.6,-3.00,1,-29815,entry_day_touch_skipped(진입 시각 불명)
B1_ext,B1X-0013,ext,book_pullback_ma5,048410,2026-09-21,D_open,6830,146,amount,997180,replay,N,,,,,N,1,,open,open,,2026-09-23,6850,+0.29,2,2920,mark_to_market(마지막 종가)
B1_ext,B1X-0014,ext,book_pullback_ma5,052710,2026-09-21,D_open,17070,58,amount,990060,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-21,16557.9,-3.00,0,-29702,
B1_ext,B1X-0015,ext,book_pullback_ma5,090460,2026-09-21,D_open,20100,49,amount,984900,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-21,19497,-3.00,0,-29547,
B1_ext,B1X-0016,ext,book_pullback_ma5,100590,2026-09-21,band_touch,4989.4,200,amount,997880,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-22,4839.72,-3.00,1,-29936,entry_day_touch_skipped(진입 시각 불명)
B1_ext,B1X-0017,ext,book_pullback_ma5,142280,2026-09-21,D_open,3260,306,amount,997560,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-22,3162.2,-3.00,1,-29927,
B1_ext,B1X-0018,ext,book_pullback_ma5,452260,2026-09-21,D_open,2675,373,amount,997775,replay,N,,,,,N,1,,open,open,,2026-09-23,2765,+3.36,2,33570,mark_to_market(마지막 종가)
B1_ext,B1X-0019,ext,daytrading_3methods_breakout,017510,2026-09-21,D_open,8160,122,amount,995520,replay,N,,,,,N,1,,open,open,,2026-09-23,7720,-5.39,2,-53680,mark_to_market(마지막 종가)
B1_ext,B1X-0020,ext,daytrading_3methods_breakout,020000,2026-09-21,D_open,17840,56,amount,999040,replay,N,,,,,N,1,,closed,tp,after0902,2026-09-22,19624,+10.00,1,99904,
B1_ext,B1X-0021,ext,daytrading_3methods_breakout,032850,2026-09-21,D_open,4185,238,amount,996030,replay,N,,,,,N,1,,open,open,,2026-09-23,4025,-3.82,2,-38080,mark_to_market(마지막 종가)
B1_ext,B1X-0022,ext,daytrading_3methods_breakout,078350,2026-09-21,D_open,25400,39,amount,990600,replay,N,,,,,N,1,,closed,tp,entry_day,2026-09-21,27940,+10.00,0,99060,
B1_ext,B1X-0023,ext,daytrading_3methods_breakout,125490,2026-09-21,D_open,11900,84,amount,999600,replay,N,,,,,N,1,,closed,tp,entry_day,2026-09-21,13090,+10.00,0,99960,
B1_ext,B1X-0024,ext,daytrading_3methods_breakout,228850,2026-09-21,D_open,8280,120,amount,993600,replay,N,,,,,N,1,,open,open,,2026-09-23,7910,-4.47,2,-44400,mark_to_market(마지막 종가)
B1_ext,B1X-0025,ext,daytrading_3methods_breakout,265740,2026-09-21,D_open,8250,121,amount,998250,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-23,7425,-10.00,2,-99825,
B1_ext,B1X-0026,ext,daytrading_3methods_breakout,432320,2026-09-21,D_open,1761,567,amount,998487,replay,N,,,,,N,1,,open,open,,2026-09-23,1637,-7.04,2,-70308,mark_to_market(마지막 종가)
B1_ext,B1X-0027,ext,elder_ema_pullback,090430,2026-09-21,band_touch,145800,6,amount,874800,replay,N,,,,,N,1,,open,open,,2026-09-23,142500,-2.26,2,-19800,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0028,ext,elder_ema_pullback,140410,2026-09-21,band_touch,76200,13,amount,990600,replay,N,,,,,N,1,,open,open,,2026-09-23,82200,+7.87,2,78000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0029,ext,rs_leader,001820,2026-09-21,D_open,147100,6,amount,882600,replay,N,,,,,N,1,,open,open,,2026-09-23,146900,-0.14,2,-1200,mark_to_market(마지막 종가)
B1_ext,B1X-0030,ext,rs_leader,003010,2026-09-21,D_open,10460,95,amount,993700,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-21,9623.2,-8.00,0,-79496,
B1_ext,B1X-0031,ext,rs_leader,010170,2026-09-21,D_open,18450,54,amount,996300,replay,N,,,,,N,1,,open,open,,2026-09-23,17700,-4.07,2,-40500,mark_to_market(마지막 종가)
B1_ext,B1X-0032,ext,rs_leader,071200,2026-09-21,D_open,12700,78,amount,990600,replay,N,,,,,N,1,,open,open,,2026-09-23,11820,-6.93,2,-68640,mark_to_market(마지막 종가)
B1_ext,B1X-0033,ext,rs_leader,072950,2026-09-21,D_open,14100,70,amount,987000,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-22,12972,-8.00,1,-78960,
B1_ext,B1X-0034,ext,rs_leader,098120,2026-09-21,D_open,53800,18,amount,968400,replay,N,,,book_envelope_200d(09-14),,N,1,,closed,tp,after0902,2026-09-23,61870,+15.00,2,145260,
B1_ext,B1X-0035,ext,rs_leader,134580,2026-09-21,D_open,3750,266,amount,997500,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-21,3450,-8.00,0,-79800,
B1_ext,B1X-0036,ext,rs_leader,222800,2026-09-21,D_open,126300,7,amount,884100,replay,N,,,elder_ema_pullback(09-09),,N,1,,closed,tp,after0902,2026-09-22,145245,+15.00,1,132615,
B1_ext,B1X-0037,ext,rs_leader,417840,2026-09-21,D_open,14770,67,amount,989590,replay,N,,,,,N,1,,closed,tp,after0902,2026-09-23,16985.5,+15.00,2,148438,
B1_ext,B1X-0038,ext,rs_leader,446540,2026-09-21,D_open,8560,116,amount,992960,replay,N,,,,,N,1,,closed,tp,after0902,2026-09-22,9844,+15.00,1,148944,
B1_ext,B1X-0039,ext,book_pullback_ma20,014620,2026-09-22,D_open,32750,30,amount,982500,replay,N,,,,,N,1,,open,open,,2026-09-23,30700,-6.26,1,-61500,mark_to_market(마지막 종가)
B1_ext,B1X-0040,ext,book_pullback_ma20,023160,2026-09-22,D_open,27350,36,amount,984600,replay,N,,,,,N,1,,open,open,,2026-09-23,26400,-3.47,1,-34200,mark_to_market(마지막 종가)
B1_ext,B1X-0041,ext,book_pullback_ma20,056080,2026-09-22,band_touch,12917.9,77,amount,994678,replay,N,,,,,Y,2,1,open,open,,2026-09-23,11930,-7.65,1,-76068,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0042,ext,book_pullback_ma20,112040,2026-09-22,D_open,15160,65,amount,985400,replay,N,,,,,N,1,,closed,trail_ma,entry_day,2026-09-22,15160,+0.00,0,0,k0_data_exit(가격=진입가 근사)
B1_ext,B1X-0043,ext,book_pullback_ma20,120110,2026-09-22,band_touch,57671,17,amount,980407,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-23,53057.32,-8.00,1,-78433,entry_day_touch_skipped(진입 시각 불명)
B1_ext,B1X-0044,ext,book_pullback_ma20,122640,2026-09-22,D_open,32700,30,amount,981000,replay,N,,,,,N,1,,open,open,,2026-09-23,32000,-2.14,1,-21000,mark_to_market(마지막 종가)
B1_ext,B1X-0045,ext,book_pullback_ma20,212560,2026-09-22,band_touch,10534.3,94,amount,990224,replay,N,,,,,N,1,,open,open,,2026-09-23,10410,-1.18,1,-11684,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0046,ext,book_pullback_ma20,240550,2026-09-22,D_open,6320,158,amount,998560,replay,N,,,,,N,1,,open,open,,2026-09-23,6060,-4.11,1,-41080,mark_to_market(마지막 종가)
B1_ext,B1X-0047,ext,book_pullback_ma20,263750,2026-09-22,D_open,34800,28,amount,974400,replay,N,,,,,Y,2,1,open,open,,2026-09-23,33900,-2.59,1,-25200,mark_to_market(마지막 종가)
B1_ext,B1X-0048,ext,book_pullback_ma20,397030,2026-09-22,D_open,18470,54,amount,997380,replay,N,,,,,N,1,,open,open,,2026-09-23,18110,-1.95,1,-19440,mark_to_market(마지막 종가)
B1_ext,B1X-0049,ext,book_pullback_ma5,0011A0,2026-09-22,D_open,13040,76,amount,991040,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-22,12648.8,-3.00,0,-29731,
B1_ext,B1X-0050,ext,book_pullback_ma5,001510,2026-09-22,band_touch,2403.8,416,amount,999981,replay,N,,,book_pullback_ma20(09-02),,N,1,,closed,sl,after0902,2026-09-23,2331.69,-3.00,1,-29999,entry_day_touch_skipped(진입 시각 불명)
B1_ext,B1X-0051,ext,book_pullback_ma5,036090,2026-09-22,D_open,1450,689,amount,999050,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-22,1406.5,-3.00,0,-29972,
B1_ext,B1X-0052,ext,book_pullback_ma5,048410,2026-09-22,D_open,7080,141,amount,998280,replay,N,,,,,Y,2,1,closed,sl,entry_day,2026-09-22,6867.6,-3.00,0,-29948,
B1_ext,B1X-0053,ext,book_pullback_ma5,071090,2026-09-22,D_open,3235,309,amount,999615,replay,N,,,,,N,1,,closed,tp,entry_day,2026-09-22,3720.25,+15.00,0,149942,
B1_ext,B1X-0054,ext,book_pullback_ma5,092220,2026-09-22,band_touch,3191.6,313,amount,998971,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-23,3020,-5.38,1,-53711,entry_day_touch_skipped(진입 시각 불명) · sl_gap_open(라이브는 09:05 이후 가격)
B1_ext,B1X-0055,ext,book_pullback_ma5,160190,2026-09-22,D_open,29850,33,amount,985050,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-22,28954.5,-3.00,0,-29552,
B1_ext,B1X-0056,ext,book_pullback_ma5,240550,2026-09-22,D_open,6320,158,amount,998560,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-22,6130.4,-3.00,0,-29957,
B1_ext,B1X-0057,ext,book_pullback_ma5,314130,2026-09-22,D_open,3965,252,amount,999180,replay,N,,,,,N,1,,closed,tp,after0902,2026-09-23,4559.75,+15.00,1,149877,
B1_ext,B1X-0058,ext,book_pullback_ma5,357880,2026-09-22,band_touch,1900.82,526,amount,999831,replay,N,,,,,N,1,,open,open,,2026-09-23,1937,+1.90,1,19031,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0059,ext,daytrading_3methods_breakout,009070,2026-09-22,D_open,4160,240,amount,998400,replay,N,,,,,N,1,,open,open,,2026-09-23,4005,-3.73,1,-37200,mark_to_market(마지막 종가)
B1_ext,B1X-0060,ext,daytrading_3methods_breakout,033170,2026-09-22,band_touch,2878.85,347,amount,998961,replay,N,,,,,N,1,,open,open,,2026-09-23,2765,-3.95,1,-39506,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0061,ext,daytrading_3methods_breakout,078350,2026-09-22,D_open,27400,36,amount,986400,replay,N,,,,,N,1,,open,open,,2026-09-23,27650,+0.91,1,9000,mark_to_market(마지막 종가)
B1_ext,B1X-0062,ext,daytrading_3methods_breakout,092220,2026-09-22,band_touch,3254.8,307,amount,999224,replay,N,,,,,N,1,,open,open,,2026-09-23,3165,-2.76,1,-27569,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0063,ext,daytrading_3methods_breakout,094360,2026-09-22,D_open,12120,82,amount,993840,replay,N,,,,,N,1,,open,open,,2026-09-23,11650,-3.88,1,-38540,mark_to_market(마지막 종가)
B1_ext,B1X-0064,ext,daytrading_3methods_breakout,102120,2026-09-22,D_open,7980,125,amount,997500,replay,N,,,,,N,1,,open,open,,2026-09-23,7680,-3.76,1,-37500,mark_to_market(마지막 종가)
B1_ext,B1X-0065,ext,daytrading_3methods_breakout,208640,2026-09-22,D_open,992,1008,amount,999936,replay,N,,,,,N,1,,closed,sl,entry_day,2026-09-22,892.8,-10.00,0,-99994,
B1_ext,B1X-0066,ext,daytrading_3methods_breakout,272110,2026-09-22,D_open,29900,33,amount,986700,replay,N,,,,,N,1,,open,open,,2026-09-23,30300,+1.34,1,13200,mark_to_market(마지막 종가)
B1_ext,B1X-0067,ext,daytrading_3methods_breakout,314130,2026-09-22,D_open,3965,252,amount,999180,replay,N,,,,,N,1,,closed,tp,after0902,2026-09-23,4361.5,+10.00,1,99918,
B1_ext,B1X-0068,ext,daytrading_3methods_breakout,340810,2026-09-22,D_open,4610,216,amount,995760,replay,N,,,,,N,1,,closed,sl,after0902,2026-09-23,4149,-10.00,1,-99576,
B1_ext,B1X-0069,ext,elder_ema_pullback,010950,2026-09-22,band_touch,155600,6,amount,933600,replay,N,,,,,N,1,,open,open,,2026-09-23,155600,+0.00,1,0,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0070,ext,elder_ema_pullback,062040,2026-09-22,band_touch,212000,4,amount,848000,replay,N,,,,,N,1,,open,open,,2026-09-23,205500,-3.07,1,-26000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0071,ext,elder_ema_pullback,084370,2026-09-22,D_open,144900,6,amount,869400,replay,N,,,,,N,1,,open,open,,2026-09-23,163600,+12.91,1,112200,mark_to_market(마지막 종가)
B1_ext,B1X-0072,ext,elder_ema_pullback,095340,2026-09-22,band_touch,205020,4,amount,820080,replay,N,,,,,N,1,,open,open,,2026-09-23,212500,+3.65,1,29920,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0073,ext,elder_ema_pullback,161890,2026-09-22,band_touch,146500,6,amount,879000,replay,N,,,,,N,1,,open,open,,2026-09-23,147000,+0.34,1,3000,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0074,ext,elder_ema_pullback,180640,2026-09-22,band_touch,139800,7,amount,978600,replay,N,,,,,N,1,,open,open,,2026-09-23,140100,+0.21,1,2100,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0075,ext,minervini_volume_dryup,089860,2026-09-22,D_open,49050,20,amount,981000,replay,N,,,,,N,1,,open,open,,2026-09-23,49650,+1.22,1,12000,mark_to_market(마지막 종가)
B1_ext,B1X-0076,ext,minervini_volume_dryup,282330,2026-09-22,D_open,138500,7,amount,969500,replay,N,,,,,N,1,,open,open,,2026-09-23,132900,-4.04,1,-39200,mark_to_market(마지막 종가)
B1_ext,B1X-0077,ext,rs_leader,003010,2026-09-22,D_open,10270,97,amount,996190,replay,N,,,,,N,1,,closed,ma_break,after0902,2026-09-23,9990,-2.73,1,-27160,
B1_ext,B1X-0078,ext,rs_leader,010170,2026-09-22,D_open,18230,54,amount,984420,replay,N,,,,,Y,2,1,open,open,,2026-09-23,17700,-2.91,1,-28620,mark_to_market(마지막 종가)
B1_ext,B1X-0079,ext,rs_leader,072950,2026-09-22,D_open,13900,71,amount,986900,replay,N,,,,,Y,2,1,closed,sl,entry_day,2026-09-22,12788,-8.00,0,-78952,
B1_ext,B1X-0080,ext,rs_leader,092190,2026-09-22,band_touch,8672.6,115,amount,997349,replay,N,,,,,N,1,,closed,ma_break,after0902,2026-09-23,8030,-7.41,1,-73899,entry_day_touch_skipped(진입 시각 불명)
B1_ext,B1X-0081,ext,rs_leader,098120,2026-09-22,D_open,58500,17,amount,994500,replay,N,,,,,Y,2,1,open,open,,2026-09-23,58000,-0.85,1,-8500,mark_to_market(마지막 종가)
B1_ext,B1X-0082,ext,rs_leader,131290,2026-09-22,D_open,275000,3,amount,825000,replay,N,,,,,N,1,,open,open,,2026-09-23,289000,+5.09,1,42000,mark_to_market(마지막 종가)
B1_ext,B1X-0083,ext,rs_leader,252990,2026-09-22,D_open,18300,54,amount,988200,replay,N,,,,,N,1,,open,open,,2026-09-23,17930,-2.02,1,-19980,mark_to_market(마지막 종가)
B1_ext,B1X-0084,ext,rs_leader,417840,2026-09-22,band_touch,15398.5,64,amount,985504,replay,N,,,,,Y,2,1,open,open,,2026-09-23,17080,+10.92,1,107616,entry_day_touch_skipped(진입 시각 불명) · mark_to_market(마지막 종가)
B1_ext,B1X-0085,ext,rs_leader,446540,2026-09-22,D_open,9410,106,amount,997460,replay,N,,,,,Y,2,1,closed,tp,after0902,2026-09-23,10821.5,+15.00,1,149619,
B1_ext,B1X-0086,ext,book_pullback_ma20,002710,2026-09-23,D_open,11720,85,amount,996200,replay,N,,,,,N,1,,open,open,,2026-09-23,11190,-4.52,0,-45050,mark_to_market(마지막 종가)
B1_ext,B1X-0087,ext,book_pullback_ma20,014280,2026-09-23,D_open,4450,224,amount,996800,replay,N,,,,,N,1,,open,open,,2026-09-23,4365,-1.91,0,-19040,mark_to_market(마지막 종가)
B1_ext,B1X-0088,ext,book_pullback_ma20,039610,2026-09-23,D_open,6150,162,amount,996300,replay,N,,,,,N,1,,open,open,,2026-09-23,5880,-4.39,0,-43740,mark_to_market(마지막 종가)
